9.27, -0.69, 2.22, 0.79, 0.84, 0.28, 0.0156,
9.27, -0.69, 2.22, 0.79, 0.84, 0.28, 0.0313,
9.27, -0.69, 2.22, 0.79, 0.84, 0.28, 0.0313,
7.89, -0.42, 1.34, 0.79, 0.84, 0.28, 0.0313,
7.89, -0.42, 1.34, 0.36, -0.06, -0.22, 0.0313,
7.89, -0.42, 1.34, 0.36, -0.06, -0.22, 0.0313,
7.89, -0.42, 1.34, 0.36, -0.06, -0.22, 0.0469,
7.89, -0.42, 1.34, 0.36, -0.06, -0.22, 0.0469,
7.89, -0.42, 1.34, 0.36, -0.06, -0.22, 0.0469,
7.89, -0.42, 1.34, 0.36, -0.06, -0.22, 0.0469,
7.89, -0.42, 1.34, 0.36, -0.06, -0.22, 0.0469,
7.89, -0.42, 1.34, 0.36, -0.06, -0.22, 0.0469,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1406,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1406,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1406,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1406,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1406,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1563,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1563,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1563,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1563,
9.65, 0.15, 1.11, -0.49, 0.09, -0.11, 0.1563,
9.61, -0.23, 1.49, -0.49, 0.09, -0.11, 0.1563,
9.77, -0.54, 1.42, -0.04, 0.03, -0.03, 0.2344,
9.77, -0.54, 1.42, -0.04, 0.03, -0.03, 0.2344,
9.77, -0.54, 1.42, -0.04, 0.03, -0.03, 0.2500,
9.77, -0.54, 1.42, -0.04, 0.03, -0.03, 0.2500,
9.77, -0.54, 1.42, -0.04, 0.03, -0.03, 0.2500,
9.58, -0.27, 1.27, -0.04, 0.03, -0.03, 0.2500,
9.58, -0.27, 1.27, -0.04, 0.03, -0.03, 0.2500,
9.58, -0.27, 1.27, -0.04, 0.03, -0.03, 0.2500,
9.58, -0.27, 1.27, -0.04, 0.03, -0.03, 0.2500,
9.58, -0.27, 1.27, -0.04, 0.03, -0.03, 0.2656,
9.58, -0.27, 1.27, -0.04, 0.03, -0.03, 0.2656,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3438,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3438,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3438,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3594,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3594,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3594,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3594,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3594,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3594,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3594,
9.69, -0.04, 1.27, -0.01, 0.01, 0.02, 0.3750,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4531,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4531,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4531,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4531,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4531,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4531,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4688,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4688,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4688,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4688,
9.69, -0.15, 1.30, -0.08, 0.01, 0.04, 0.4688,
9.58, -0.11, 1.30, -0.03, -0.02, 0.03, 0.5469,
9.58, -0.11, 1.30, -0.03, -0.02, 0.03, 0.5469,
9.58, -0.11, 1.30, -0.03, -0.02, 0.03, 0.5469,
9.58, -0.11, 1.30, -0.03, -0.02, 0.03, 0.5625,
9.58, -0.11, 1.30, -0.03, -0.02, 0.03, 0.5625,
9.58, -0.11, 1.30, -0.03, -0.02, 0.03, 0.5625,
9.61, 0.00, 1.27, -0.03, -0.02, 0.03, 0.5625,
9.61, 0.00, 1.27, -0.03, -0.02, 0.03, 0.5781,
9.61, 0.00, 1.27, -0.03, -0.02, 0.03, 0.5781,
9.61, 0.00, 1.27, -0.03, -0.02, 0.03, 0.5781,
9.61, 0.00, 1.27, -0.03, -0.02, 0.03, 0.5781,
9.61, -0.23, 1.30, 0.09, -0.07, -0.02, 0.6563,
9.77, 0.04, 1.27, 0.09, -0.07, -0.02, 0.6563,
9.77, 0.04, 1.27, 0.09, -0.07, -0.02, 0.6563,
9.77, 0.04, 1.27, 0.09, -0.07, -0.02, 0.6719,
9.77, 0.04, 1.27, 0.09, -0.07, -0.02, 0.6719,
9.77, 0.04, 1.27, 0.09, -0.07, -0.02, 0.6719,
