9.999387792584126800e+00
2.153247944636871480e+01
3.179187123448015129e+01
4.147014349688310375e+01
5.148420126346128711e+01
6.397641645856166548e+01
7.298095914877524137e+01
8.480931326255637259e+01
9.244276078729279789e+01
1.016188649938668931e+02
1.016151580308644782e+02
1.016185327410726416e+02
1.012940721423439498e+02
1.016114999503068503e+02
1.016170570042975498e+02
1.016036536710431761e+02
1.016036832011220099e+02
1.015960534256054757e+02
1.016011250745338401e+02
1.016046212139322620e+02
1.016053523849407583e+02
1.016009231548806184e+02
1.016110283875934215e+02
1.015992666198637693e+02
1.016000874632995590e+02
1.015562539630027601e+02
1.016072926642872432e+02
1.016055295951451001e+02
1.016145270222294243e+02
1.016131609354043235e+02
1.016058733022803011e+02
1.016011631038061438e+02
1.016033808600826234e+02
1.015981334491636403e+02
1.016077923235336442e+02
1.016004797586217023e+02
1.015879591208171746e+02
1.015932898502631474e+02
1.015901854822477617e+02
1.015940517717841800e+02
1.015820506254566595e+02
1.015727636381185590e+02
1.013220651529846066e+02
1.015797821704160384e+02
1.015868434225060355e+02
1.015708180878833105e+02
1.015771089419667135e+02
1.015846988556835981e+02
1.015888110921625298e+02
1.015904200598377258e+02
