rv,0.86,-0.00,0.00,0.51,0.378
a,16,-96,4048,0.380
g,-3,-5,-2,0.384
a,32,-112,4048,0.386
rv,0.86,-0.00,0.00,0.51,0.391
g,-2,-4,0,0.394
m,70,-466,784,0.396
a,16,-112,4048,0.398
rv,0.86,-0.00,0.00,0.51,0.403
a,16,-96,4064,0.405
g,1,-5,0,0.408
a,16,-96,4064,0.410
g,-2,-4,-1,0.413
m,70,-454,803,0.416
a,16,-96,4064,0.418
rv,0.86,-0.00,0.00,0.51,0.423
g,-4,-4,2,0.425
a,16,-96,4048,0.427
rv,0.86,-0.00,0.00,0.51,0.431
g,-4,-2,-1,0.434
m,76,-436,810,0.437
rv,0.86,-0.00,0.00,0.51,0.442
a,16,-112,4048,0.444
g,-1,-5,0,0.447
a,16,-96,4064,0.449
rv,0.86,-0.00,0.00,0.51,0.453
g,-1,-5,2,0.455
m,76,-448,810,0.457
a,16,-96,4048,0.459
g,-3,-3,2,0.463
a,32,-96,4048,0.466
rv,0.86,-0.00,0.00,0.51,0.470
g,0,-7,-1,0.474
a,16,-96,4064,0.476
rv,0.86,-0.00,0.00,0.51,0.480
a,0,-112,4048,0.482
g,-2,-4,1,0.485
rv,0.86,-0.00,0.00,0.51,0.489
a,16,-96,4048,0.491
g,-2,-4,-1,0.495
m,76,-466,803,0.497
a,32,-112,4048,0.499
rv,0.86,-0.00,0.00,0.51,0.504
g,-3,-3,-1,0.507
a,16,-112,4064,0.509
m,94,-460,803,0.513
g,-1,-2,-1,0.516
a,16,-96,4064,0.518
rv,0.86,-0.00,0.00,0.51,0.521
a,16,-112,4048,0.523
g,-3,-4,-2,0.526
a,32,-96,4064,0.529
g,-3,-2,-1,0.533
m,64,-454,809,0.535
a,16,-96,4032,0.537
rv,0.86,-0.00,0.00,0.51,0.542
g,-2,-2,-1,0.544
a,16,-96,4064,0.546
rv,0.86,-0.00,0.00,0.51,0.550
a,16,-96,4064,0.553
g,-2,-3,-1,0.555
m,76,-448,785,0.557
a,16,-96,4064,0.560
g,-2,-3,-2,0.563
rv,0.86,-0.00,0.00,0.51,0.566
a,16,-112,4048,0.568
rv,0.86,-0.00,0.00,0.51,0.572
g,-2,-3,0,0.575
m,76,-454,797,0.577
a,16,-96,4064,0.579
rv,0.86,-0.00,0.00,0.51,0.583
g,-3,-3,0,0.585
a,32,-112,4064,0.586
rv,0.86,-0.00,0.00,0.51,0.590
a,16,-96,4048,0.592
g,-2,-3,1,0.595
m,82,-454,828,0.597
a,16,-96,4048,0.600
g,-2,-3,-2,0.604
rv,0.86,-0.00,0.00,0.51,0.608
a,16,-96,4048,0.610
m,70,-471,804,0.613
g,-1,-6,2,0.616
a,16,-112,4064,0.617
rv,0.86,-0.00,0.00,0.51,0.621
g,-1,-6,1,0.624
a,16,-96,4048,0.626
rv,0.86,-0.00,0.00,0.51,0.630
a,16,-96,4048,0.632
g,1,-6,0,0.635
m,82,-460,785,0.637
a,16,-96,4048,0.640
g,-1,-2,1,0.644
rv,0.86,-0.00,0.00,0.51,0.648
a,16,-96,4048,0.650
m,82,-454,785,0.652
g,1,-7,0,0.655
a,16,-96,4064,0.657
rv,0.86,-0.00,0.00,0.51,0.662
a,16,-112,4064,0.664
g,-3,-5,0,0.667
rv,0.86,-0.00,0.00,0.51,0.672
a,16,-96,4064,0.674
g,-3,0,-2,0.677
m,64,-448,804,0.679
a,16,-96,4064,0.681
g,-2,-2,1,0.683
a,16,-112,4064,0.687
rv,0.86,-0.00,0.00,0.51,0.691
g,-5,0,0,0.694
m,76,-454,797,0.696
a,16,-96,4048,0.698
rv,0.86,-0.00,0.00,0.51,0.703
a,32,-96,4064,0.706
g,-2,-7,-1,0.709
a,16,-96,4064,0.711
g,-2,-7,1,0.714
m,76,-436,803,0.717
a,32,-96,4064,0.719
rv,0.86,-0.00,0.00,0.51,0.723
g,-1,-4,-2,0.725
a,32,-112,4048,0.727
rv,0.86,-0.00,0.00,0.51,0.731
g,-1,-6,-2,0.734
m,70,-454,816,0.736
rv,0.86,-0.00,0.00,0.51,0.740
a,32,-96,4048,0.743
g,1,-7,0,0.746
rv,0.86,-0.00,0.00,0.51,0.750
a,32,-112,4064,0.752
g,-2,-2,1,0.755
m,76,-448,797,0.757
a,32,-112,4048,0.759
rv,0.86,-0.00,0.00,0.51,0.764
g,-2,-3,-1,0.766
a,32,-96,4048,0.769
m,94,-448,816,0.772
g,0,-2,-2,0.775
a,16,-112,4064,0.777
rv,0.86,-0.00,0.00,0.51,0.781
a,16,-96,4048,0.783
g,-3,-2,-3,0.786
rv,0.86,-0.00,0.00,0.51,0.790
a,0,-112,4064,0.792
g,-2,-2,3,0.795
m,82,-454,791,0.797
a,16,-96,4048,0.799
g,-1,-7,0,0.804
a,32,-96,4048,0.806
rv,0.86,-0.00,0.00,0.51,0.811
m,76,-454,810,0.813
g,-2,-8,-1,0.816
a,32,-80,4048,0.818
rv,0.86,-0.00,0.00,0.51,0.821
a,32,-80,4048,0.823
g,-3,-3,-2,0.826
a,16,-96,4064,0.829
