rv,0.86,-0.00,0.00,0.51,0.033
rv,0.86,-0.00,0.00,0.51,0.054
rv,0.86,-0.00,0.00,0.51,0.072
rv,0.86,-0.00,0.00,0.51,0.093
rv,0.86,-0.00,0.00,0.51,0.103
rv,0.86,-0.00,0.00,0.51,0.112
rv,0.86,-0.00,0.00,0.51,0.132
rv,0.86,-0.00,0.00,0.51,0.151
rv,0.86,-0.00,0.00,0.51,0.171
rv,0.86,-0.00,0.00,0.51,0.183
rv,0.86,-0.00,0.00,0.51,0.207
rv,0.86,-0.00,0.00,0.51,0.213
rv,0.86,-0.00,0.00,0.51,0.222
rv,0.86,-0.00,0.00,0.51,0.231
rv,0.86,-0.00,0.00,0.51,0.251
rv,0.86,-0.00,0.00,0.51,0.261
rv,0.86,-0.00,0.00,0.51,0.271
rv,0.86,-0.00,0.00,0.51,0.292
rv,0.86,-0.00,0.00,0.51,0.302
rv,0.86,-0.00,0.00,0.51,0.313
rv,0.86,-0.00,0.00,0.51,0.331
rv,0.86,-0.00,0.00,0.51,0.348
rv,0.86,-0.00,0.00,0.51,0.354
rv,0.86,-0.00,0.00,0.51,0.372
rv,0.86,-0.00,0.00,0.51,0.393
rv,0.86,-0.00,0.00,0.51,0.411
rv,0.86,-0.00,0.00,0.51,0.431
rv,0.86,-0.00,0.00,0.51,0.434
rv,0.86,-0.00,0.00,0.51,0.443
rv,0.86,-0.00,0.00,0.51,0.453
rv,0.86,-0.00,0.00,0.51,0.474
rv,0.86,-0.00,0.00,0.51,0.485
rv,0.86,-0.00,0.00,0.51,0.491
rv,0.86,-0.00,0.00,0.51,0.513
rv,0.86,-0.00,0.00,0.51,0.523
rv,0.86,-0.00,0.00,0.51,0.535
rv,0.86,-0.00,0.00,0.51,0.551
rv,0.86,-0.00,0.00,0.51,0.561
rv,0.86,-0.00,0.00,0.51,0.576
rv,0.86,-0.00,0.00,0.51,0.593
rv,0.86,-0.00,0.00,0.51,0.610
rv,0.86,-0.00,0.00,0.51,0.631
rv,0.86,-0.00,0.00,0.51,0.649
rv,0.86,-0.00,0.00,0.51,0.670
rv,0.86,-0.00,0.00,0.51,0.673
rv,0.86,-0.00,0.00,0.51,0.694
rv,0.86,-0.00,0.00,0.51,0.711
rv,0.86,-0.00,0.00,0.51,0.732
rv,0.86,-0.00,0.00,0.51,0.744
rv,0.86,-0.00,0.00,0.51,0.752
rv,0.86,-0.00,0.00,0.51,0.791
rv,0.86,-0.00,0.00,0.51,0.812
rv,0.86,-0.00,0.00,0.51,0.824
rv,0.86,-0.00,0.00,0.51,0.845
rv,0.86,-0.00,0.00,0.51,0.854
rv,0.86,-0.00,0.00,0.51,0.871
rv,0.86,-0.00,0.00,0.51,0.892
rv,0.86,-0.00,0.00,0.51,0.909
rv,0.86,-0.00,0.00,0.51,0.915
rv,0.86,-0.00,0.00,0.51,0.924
rv,0.86,-0.00,0.00,0.51,0.933
rv,0.86,-0.00,0.00,0.51,0.950
rv,0.86,-0.00,0.00,0.51,0.971
rv,0.86,-0.00,0.00,0.51,0.993
rv,0.86,-0.00,0.00,0.51,1.011
rv,0.86,-0.00,0.00,0.51,1.029
rv,0.86,-0.00,0.00,0.51,1.044
rv,0.86,-0.00,0.00,0.51,1.053
rv,0.86,-0.00,0.00,0.51,1.073
rv,0.86,-0.00,0.00,0.51,1.091
rv,0.86,-0.00,0.00,0.51,1.113
rv,0.86,-0.00,0.00,0.51,1.130
rv,0.86,-0.00,0.00,0.51,1.152
rv,0.86,-0.00,0.00,0.51,1.164
rv,0.86,-0.00,0.00,0.51,1.184
rv,0.86,-0.00,0.00,0.51,1.193
rv,0.86,-0.00,0.00,0.51,1.203
rv,0.86,-0.00,0.00,0.51,1.211
rv,0.86,-0.00,0.00,0.51,1.231
rv,0.86,-0.00,0.00,0.51,1.243
rv,0.86,-0.00,0.00,0.51,1.255
rv,0.86,-0.00,0.00,0.51,1.271
rv,0.86,-0.00,0.00,0.51,1.288
rv,0.86,-0.00,0.00,0.51,1.304
rv,0.86,-0.00,0.00,0.51,1.313
rv,0.86,-0.00,0.00,0.51,1.334
rv,0.86,-0.00,0.00,0.51,1.352
