r,0.88,-0.00,0.00,0.47,3.993
a,-0.07,0.04,9.77, ,3.995
a,-0.07,0.00,9.77, ,3.998
r,0.88,-0.00,0.00,0.47,4.004
a,-0.07,0.00,9.77, ,4.007
a,-0.07,0.04,9.81, ,4.010
r,0.88,-0.00,0.00,0.47,4.013
a,-0.07,0.00,9.77, ,4.017
a,-0.07,0.00,9.77, ,4.019
r,0.88,-0.00,0.00,0.47,4.024
a,-0.07,-0.04,9.77, ,4.028
a,-0.07,0.00,9.77, ,4.031
r,0.88,-0.00,0.00,0.47,4.034
a,-0.11,0.00,9.78, ,4.037
a,-0.07,-0.04,9.81, ,4.041
r,0.88,-0.00,0.00,0.47,4.043
a,-0.07,0.00,9.81, ,4.047
a,-0.07,0.00,9.77, ,4.049
a,-0.07,0.00,9.77, ,4.053
r,0.88,-0.00,0.00,0.47,4.055
a,-0.11,0.00,9.78, ,4.059
r,0.88,-0.00,0.00,0.47,4.064
a,-0.11,0.00,9.78, ,4.067
a,-0.11,0.00,9.78, ,4.070
r,0.88,-0.00,0.00,0.47,4.073
a,-0.07,0.04,9.81, ,4.076
a,-0.07,0.04,9.77, ,4.078
r,0.88,-0.00,0.00,0.47,4.083
a,-0.07,0.00,9.77, ,4.087
a,-0.07,0.00,9.77, ,4.089
a,-0.04,0.00,9.80, ,4.092
r,0.88,-0.00,0.00,0.47,4.095
a,-0.04,0.00,9.80, ,4.099
r,0.88,-0.00,0.00,0.47,4.103
a,-0.07,0.00,9.77, ,4.107
a,-0.07,0.00,9.77, ,4.109
a,-0.07,0.04,9.81, ,4.113
r,0.88,-0.00,0.00,0.47,4.116
a,-0.07,0.00,9.77, ,4.119
r,0.88,-0.00,0.00,0.47,4.124
a,-0.04,0.04,9.78, ,4.127
a,-0.07,0.00,9.77, ,4.131
r,0.88,-0.00,0.00,0.47,4.134
a,-0.07,0.00,9.77, ,4.136
a,-0.07,0.04,9.77, ,4.139
r,0.88,-0.00,0.00,0.47,4.143
a,-0.07,0.00,9.77, ,4.147
a,-0.07,0.00,9.81, ,4.149
r,0.88,-0.00,0.00,0.47,4.154
a,-0.07,0.00,9.81, ,4.156
a,-0.07,0.00,9.77, ,4.159
r,0.88,-0.00,0.00,0.47,4.164
a,-0.04,0.00,9.74, ,4.167
a,-0.07,0.00,9.77, ,4.169
r,0.88,-0.00,0.00,0.47,4.174
a,-0.07,0.04,9.77, ,4.177
a,-0.11,0.00,9.80, ,4.179
r,0.88,-0.00,0.00,0.47,4.184
a,-0.07,0.00,9.77, ,4.187
a,-0.07,0.00,9.77, ,4.191
r,0.88,-0.00,0.00,0.47,4.194
a,-0.07,0.00,9.81, ,4.197
a,-0.07,0.00,9.77, ,4.199
r,0.88,-0.00,0.00,0.47,4.204
a,-0.11,0.00,9.78, ,4.208
a,-0.11,-0.04,9.78, ,4.211
r,0.88,-0.00,0.00,0.47,4.214
a,-0.07,0.00,9.81, ,4.217
a,-0.11,0.00,9.78, ,4.221
r,0.88,-0.00,0.00,0.47,4.224
a,-0.07,0.00,9.73, ,4.227
a,-0.11,0.00,9.78, ,4.229
r,0.88,-0.00,0.00,0.47,4.233
a,-0.07,0.00,9.77, ,4.236
a,-0.11,0.00,9.80, ,4.238
r,0.88,-0.00,0.00,0.47,4.243
a,-0.07,0.00,9.77, ,4.246
a,-0.07,-0.04,9.77, ,4.250
r,0.88,-0.00,0.00,0.47,4.255
a,-0.07,-0.04,9.77, ,4.257
a,-0.11,0.00,9.80, ,4.260
r,0.88,-0.00,0.00,0.47,4.263
a,-0.11,0.00,9.78, ,4.267
a,-0.07,0.00,9.77, ,4.269
r,0.88,-0.00,0.00,0.47,4.274
a,-0.07,0.00,9.77, ,4.277
a,-0.07,-0.04,9.81, ,4.279
r,0.88,-0.00,0.00,0.47,4.284
a,-0.07,0.00,9.73, ,4.287
a,-0.04,0.00,9.78, ,4.290
r,0.88,-0.00,0.00,0.47,4.293
a,-0.04,0.00,9.80, ,4.297
a,-0.07,0.00,9.77, ,4.299
r,0.88,-0.00,0.00,0.47,4.304
a,-0.07,0.00,9.73, ,4.308
a,-0.07,0.00,9.81, ,4.311
r,0.88,-0.00,0.00,0.47,4.314
a,-0.07,0.00,9.81, ,4.317
a,-0.11,0.04,9.78, ,4.322
r,0.88,-0.00,0.00,0.47,4.325
a,-0.07,0.00,9.77, ,4.328
r,0.88,-0.00,0.00,0.47,4.333
a,-0.04,0.00,9.78, ,4.335
a,-0.04,0.04,9.78, ,4.338
r,0.88,-0.00,0.00,0.47,4.342
a,-0.07,0.04,9.77, ,4.345
a,-0.07,0.04,9.77, ,4.348
r,0.88,-0.00,0.00,0.47,4.353
a,-0.04,0.00,9.78, ,4.356
a,-0.07,0.00,9.77, ,4.358
r,0.88,-0.00,0.00,0.47,4.363
a,-0.07,0.04,9.77, ,4.366
a,-0.04,0.00,9.80, ,4.369
a,-0.07,0.00,9.77, ,4.372
r,0.88,-0.00,0.00,0.47,4.376
a,-0.07,0.00,9.81, ,4.380
r,0.88,-0.00,0.00,0.47,4.384
a,-0.07,0.00,9.77, ,4.388
a,-0.11,0.04,9.78, ,4.391
r,0.88,-0.00,0.00,0.47,4.394
a,-0.04,0.00,9.80, ,4.397
a,-0.07,0.00,9.77, ,4.399
r,0.88,-0.00,0.00,0.47,4.404
a,-0.07,0.00,9.81, ,4.407
a,-0.07,0.00,9.77, ,4.410
a,-0.07,0.00,9.73, ,4.413
r,0.88,-0.00,0.00,0.47,4.416
a,-0.11,0.00,9.80, ,4.419
r,0.88,-0.00,0.00,0.47,4.424
a,-0.07,0.00,9.77, ,4.427
a,-0.04,0.00,9.74, ,4.430
r,0.88,-0.00,0.00,0.47,4.434
a,-0.11,0.00,9.80, ,4.437
a,-0.07,0.00,9.77, ,4.440
r,0.88,-0.00,0.00,0.47,4.444
a,-0.07,0.00,9.77, ,4.448
r,0.88,-0.00,0.00,0.47,4.453
a,-0.07,0.04,9.77, ,4.455
a,-0.07,0.00,9.81, ,4.457
a,-0.11,0.00,9.78, ,4.460
r,0.88,-0.00,0.00,0.47,4.463
a,-0.07,0.04,9.77, ,4.466
a,-0.11,0.00,9.80, ,4.469
a,-0.07,0.04,9.77, ,4.472
r,0.88,-0.00,0.00,0.47,4.475
a,-0.07,0.04,9.81, ,4.478
r,0.88,-0.00,0.00,0.47,4.483
a,-0.07,0.00,9.81, ,4.487
a,-0.07,0.00,9.77, ,4.489
a,-0.07,0.04,9.77, ,4.493
r,0.88,-0.00,0.00,0.47,4.497
a,-0.07,0.04,9.81, ,4.500
r,0.88,-0.00,0.00,0.47,4.505
a,-0.04,0.00,9.78, ,4.508
r,0.88,-0.00,0.00,0.47,4.513
a,-0.07,0.00,9.77, ,4.515
a,-0.07,0.04,9.77, ,4.518
r,0.88,-0.00,0.00,0.47,4.523
a,-0.04,-0.04,9.78, ,4.526
a,-0.04,0.04,9.78, ,4.529
a,-0.07,0.00,9.77, ,4.532
r,0.88,-0.00,0.00,0.47,4.535
a,-0.04,0.00,9.78, ,4.538
r,0.88,-0.00,0.00,0.47,4.543
a,-0.07,0.04,9.77, ,4.547
a,-0.07,0.00,9.81, ,4.549
r,0.88,-0.00,0.00,0.47,4.554
a,-0.07,0.04,9.81, ,4.556
a,-0.07,0.00,9.77, ,4.560
r,0.88,-0.00,0.00,0.48,4.565
a,-0.07,0.00,9.77, ,4.568
r,0.88,-0.00,0.00,0.48,4.573
a,-0.07,0.00,9.73, ,4.575
a,-0.07,0.04,9.81, ,4.578
a,-0.11,0.00,9.78, ,4.582
r,0.88,-0.00,0.00,0.48,4.585
a,-0.07,0.00,9.77, ,4.589
r,0.88,-0.00,0.00,0.47,4.593
a,-0.07,-0.04,9.81, ,4.596
a,-0.07,-0.04,9.81, ,4.598
r,0.88,-0.00,0.00,0.48,4.603
a,-0.07,0.00,9.81, ,4.607
a,-0.07,0.00,9.77, ,4.609
r,0.88,-0.00,0.00,0.47,4.614
a,-0.07,-0.04,9.81, ,4.616
a,-0.07,0.00,9.77, ,4.619
r,0.88,-0.00,0.00,0.47,4.624
a,-0.07,0.04,9.77, ,4.627
a,-0.07,0.04,9.77, ,4.630
r,0.88,-0.00,0.00,0.48,4.633
a,-0.11,-0.04,9.78, ,4.636
a,-0.07,0.00,9.77, ,4.638
r,0.88,-0.00,0.00,0.47,4.643
a,-0.11,0.04,9.80, ,4.647
a,-0.07,0.00,9.73, ,4.649
r,0.88,-0.00,0.00,0.47,4.654
a,-0.11,0.04,9.80, ,4.656
a,-0.04,-0.04,9.80, ,4.659
r,0.88,-0.00,0.00,0.47,4.664
a,-0.07,0.00,9.81, ,4.667
a,-0.04,0.00,9.74, ,4.670
r,0.88,-0.00,0.00,0.47,4.674
a,-0.07,-0.04,9.77, ,4.677
a,-0.11,0.04,9.80, ,4.679
r,0.88,-0.00,0.00,0.48,4.684
a,-0.07,0.00,9.77, ,4.688
a,-0.07,0.00,9.77, ,4.690
r,0.88,-0.00,0.00,0.48,4.694
a,-0.04,0.00,9.80, ,4.697
a,-0.07,0.00,9.81, ,4.700
r,0.88,-0.00,0.00,0.48,4.704
a,-0.04,0.00,9.80, ,4.708
r,0.88,-0.00,0.00,0.48,4.713
a,-0.04,0.00,9.78, ,4.715
a,-0.04,0.04,9.78, ,4.718
a,-0.07,0.04,9.77, ,4.721
r,0.88,-0.00,0.00,0.48,4.725
a,-0.04,0.00,9.78, ,4.728
r,0.88,-0.00,0.00,0.48,4.733
a,-0.07,0.00,9.81, ,4.735
a,-0.07,0.04,9.73, ,4.738
r,0.88,-0.00,0.00,0.48,4.744
a,-0.07,0.00,9.73, ,4.746
a,-0.07,0.00,9.77, ,4.750
a,-0.07,0.00,9.81, ,4.753
r,0.88,-0.00,0.00,0.48,4.756
a,-0.04,0.00,9.78, ,4.759
r,0.88,-0.00,0.00,0.48,4.764
a,-0.07,0.00,9.77, ,4.768
a,-0.07,0.00,9.81, ,4.770
a,-0.07,0.04,9.77, ,4.773
r,0.88,-0.00,0.00,0.48,4.776
a,-0.07,-0.04,9.81, ,4.780
r,0.88,-0.00,0.00,0.48,4.785
a,-0.11,0.00,9.78, ,4.788
a,-0.04,0.04,9.78, ,4.791
r,0.88,-0.00,0.00,0.48,4.794
a,-0.07,0.00,9.77, ,4.797
a,-0.11,0.00,9.78, ,4.799
r,0.88,-0.00,0.00,0.48,4.804
a,-0.07,-0.04,9.73, ,4.807
a,-0.11,0.00,9.78, ,4.811
r,0.88,-0.00,0.00,0.48,4.816
a,-0.07,0.00,9.77, ,4.818
a,-0.04,0.00,9.78, ,4.822
r,0.88,-0.00,0.00,0.48,4.825
a,-0.04,0.00,9.80, ,4.829
r,0.88,-0.00,0.00,0.48,4.833
a,-0.07,0.00,9.77, ,4.836
a,-0.07,-0.04,9.73, ,4.838
r,0.88,-0.00,0.00,0.48,4.843
a,-0.07,0.00,9.84, ,4.847
a,-0.07,0.00,9.77, ,4.849
a,-0.07,-0.04,9.73, ,4.853
r,0.88,-0.00,0.00,0.48,4.855
a,-0.07,0.04,9.77, ,4.859
r,0.88,-0.00,0.00,0.48,4.864
a,-0.07,0.04,9.77, ,4.867
a,-0.04,0.00,9.78, ,4.870
r,0.88,-0.00,0.00,0.48,4.875
a,-0.04,0.00,9.74, ,4.877
a,-0.04,0.00,9.80, ,4.879
r,0.88,-0.00,0.00,0.48,4.884
a,0.00,0.00,9.80, ,4.887
a,-0.07,0.00,9.77, ,4.890
r,0.88,-0.00,0.00,0.48,4.895
a,-0.04,0.00,9.80, ,4.897
a,-0.07,0.00,9.77, ,4.899
r,0.88,-0.00,0.00,0.48,4.904
a,-0.04,0.04,9.78, ,4.908
a,-0.07,0.04,9.77, ,4.910
r,0.88,-0.00,0.00,0.48,4.914
a,-0.07,0.00,9.77, ,4.917
a,-0.04,0.00,9.78, ,4.920
r,0.88,-0.00,0.00,0.48,4.925
a,-0.07,0.04,9.77, ,4.928
a,-0.07,0.00,9.77, ,4.932
r,0.88,-0.00,0.00,0.48,4.934
a,-0.07,0.04,9.81, ,4.938
a,-0.04,0.00,9.78, ,4.942
r,0.88,-0.00,0.00,0.48,4.945
a,-0.07,0.00,9.81, ,4.949
r,0.88,-0.00,0.00,0.48,4.953
a,-0.07,0.00,9.77, ,4.956
a,-0.07,0.00,9.81, ,4.958
r,0.88,-0.00,0.00,0.48,4.963
a,-0.07,0.00,9.77, ,4.966
a,-0.11,0.00,9.78, ,4.969
r,0.88,-0.00,0.00,0.48,4.974
a,-0.07,0.00,9.81, ,4.976
a,-0.07,-0.04,9.77, ,4.978
r,0.88,-0.00,0.00,0.48,4.983
a,-0.11,0.00,9.78, ,4.987
a,-0.07,0.00,9.77, ,4.989
r,0.88,-0.00,0.00,0.48,4.994
a,-0.11,0.00,9.78, ,4.996
a,-0.07,0.00,9.81, ,5.000
r,0.88,-0.00,0.00,0.48,0.005
r,0.88,-0.00,0.00,0.48,0.009
r,0.88,-0.00,0.00,0.48,0.013
a,-0.04,0.00,9.78, ,0.015
a,-0.04,0.00,9.80, ,0.018
a,-0.04,0.04,9.80, ,0.020
r,0.88,-0.00,0.00,0.48,0.025
a,-0.11,0.00,9.78, ,0.027
a,-0.07,0.00,9.77, ,0.030
r,0.88,-0.00,0.00,0.48,0.035
a,-0.07,0.04,9.77, ,0.038
a,-0.07,0.00,9.77, ,0.041
r,0.88,-0.00,0.00,0.48,0.045
a,-0.04,0.04,9.74, ,0.048
a,-0.04,0.00,9.80, ,0.050
r,0.88,-0.00,0.00,0.48,0.055
a,-0.07,0.00,9.77, ,0.058
a,-0.07,0.00,9.77, ,0.062
r,0.88,-0.00,0.00,0.48,0.066
a,-0.04,0.00,9.78, ,0.069
a,-0.04,0.00,9.80, ,0.072
r,0.88,-0.00,0.00,0.48,0.076
a,-0.07,0.04,9.77, ,0.080
a,-0.07,0.04,9.77, ,0.083
r,0.88,-0.00,0.00,0.48,0.086
a,-0.07,-0.04,9.81, ,0.089
r,0.88,-0.00,0.00,0.48,0.094
a,-0.04,0.04,9.78, ,0.098
a,-0.07,0.00,9.77, ,0.100
r,0.88,-0.00,0.00,0.48,0.105
a,-0.07,0.00,9.77, ,0.107
a,-0.11,0.00,9.78, ,0.110
r,0.88,-0.00,0.00,0.48,0.114
a,-0.07,0.00,9.81, ,0.118
a,-0.07,0.00,9.77, ,0.120
r,0.88,-0.00,0.00,0.48,0.125
a,-0.07,0.00,9.77, ,0.127
a,-0.07,-0.04,9.77, ,0.130
r,0.88,-0.00,0.00,0.48,0.134
a,-0.07,0.00,9.81, ,0.137
a,-0.11,0.00,9.78, ,0.140
r,0.88,-0.00,0.00,0.48,0.144
a,-0.11,0.00,9.78, ,0.147
a,-0.11,-0.04,9.80, ,0.149
r,0.88,-0.00,0.00,0.48,0.154
a,-0.07,0.00,9.77, ,0.157
a,-0.07,0.00,9.77, ,0.160
r,0.88,-0.00,0.00,0.48,0.165
a,-0.07,0.00,9.77, ,0.167
a,-0.07,0.00,9.77, ,0.169
r,0.88,-0.00,0.00,0.48,0.174
a,-0.07,0.00,9.77, ,0.178
a,-0.07,0.00,9.81, ,0.180
a,-0.07,0.04,9.81, ,0.184
r,0.88,-0.00,0.00,0.48,0.187
a,-0.07,0.00,9.81, ,0.190
r,0.88,-0.00,0.00,0.48,0.195
a,-0.07,0.04,9.81, ,0.198
a,-0.04,0.00,9.78, ,0.200
r,0.88,-0.00,0.00,0.48,0.205
a,-0.07,0.04,9.77, ,0.208
a,-0.07,0.00,9.77, ,0.210
r,0.88,-0.00,0.00,0.48,0.215
a,-0.07,0.00,9.77, ,0.218
a,-0.07,0.04,9.73, ,0.221
a,-0.04,0.00,9.74, ,0.224
r,0.88,-0.00,0.00,0.48,0.227
a,-0.07,0.00,9.77, ,0.230
r,0.88,-0.00,0.00,0.48,0.235
a,-0.04,-0.04,9.78, ,0.239
a,-0.07,0.00,9.77, ,0.241
a,-0.07,0.00,9.77, ,0.244
r,0.88,-0.00,0.00,0.47,0.248
a,-0.07,0.00,9.81, ,0.253
r,0.88,-0.00,0.00,0.47,0.256
a,-0.04,0.00,9.80, ,0.259
a,-0.07,0.00,9.73, ,0.262
r,0.88,-0.00,0.00,0.47,0.266
a,-0.11,0.04,9.80, ,0.269
a,-0.07,0.04,9.73, ,0.271
r,0.88,-0.00,0.00,0.47,0.275
a,-0.07,0.00,9.77, ,0.278
a,-0.04,0.00,9.78, ,0.281
a,-0.07,0.04,9.81, ,0.284
r,0.88,-0.00,0.00,0.47,0.287
a,-0.07,-0.04,9.84, ,0.291
r,0.88,-0.00,0.00,0.47,0.295
a,-0.07,0.00,9.77, ,0.299
a,-0.07,0.00,9.81, ,0.302
r,0.88,-0.00,0.00,0.47,0.306
a,-0.07,-0.04,9.77, ,0.310
r,0.88,-0.00,0.00,0.47,0.314
a,-0.07,0.00,9.77, ,0.318
a,-0.07,0.00,9.77, ,0.320
a,-0.07,0.00,9.77, ,0.324
r,0.88,-0.00,0.00,0.47,0.326
a,-0.07,0.00,9.81, ,0.330
r,0.88,-0.00,0.00,0.47,0.335
a,-0.11,0.00,9.78, ,0.338
a,-0.07,0.04,9.77, ,0.341
a,-0.07,0.00,9.77, ,0.344
r,0.88,-0.00,0.00,0.47,0.347
a,-0.07,0.00,9.77, ,0.350
r,0.88,-0.00,0.00,0.48,0.355
a,-0.04,0.00,9.74, ,0.358
a,-0.11,0.00,9.80, ,0.361
r,0.88,-0.00,0.00,0.48,0.365
a,-0.07,-0.04,9.77, ,0.368
a,-0.07,0.00,9.77, ,0.372
r,0.88,-0.00,0.00,0.48,0.376
a,-0.07,0.00,9.77, ,0.380
r,0.88,-0.00,0.00,0.48,0.384
a,-0.07,0.00,9.77, ,0.387
a,-0.07,0.00,9.77, ,0.389
r,0.88,-0.00,0.00,0.48,0.394
a,-0.07,0.00,9.81, ,0.397
a,-0.04,-0.04,9.78, ,0.400
r,0.88,-0.00,0.00,0.48,0.405
a,-0.07,0.00,9.81, ,0.407
a,-0.07,0.00,9.77, ,0.410
r,0.88,-0.00,0.00,0.48,0.414
a,-0.04,0.00,9.80, ,0.418
a,-0.07,0.00,9.77, ,0.420
r,0.88,-0.00,0.00,0.48,0.425
a,-0.07,0.04,9.77, ,0.427
a,-0.07,0.00,9.81, ,0.430
r,0.88,-0.00,0.00,0.48,0.435
a,-0.07,0.00,9.77, ,0.438
a,-0.07,0.00,9.73, ,0.441
r,0.88,-0.00,0.00,0.47,0.445
a,-0.07,0.00,9.77, ,0.448
a,-0.07,0.04,9.81, ,0.450
r,0.88,-0.00,0.00,0.47,0.455
a,-0.07,0.00,9.81, ,0.458
a,-0.07,0.00,9.77, ,0.461
r,0.88,-0.00,0.00,0.47,0.465
a,-0.07,0.00,9.77, ,0.468
a,-0.11,-0.04,9.78, ,0.471
r,0.88,-0.00,0.00,0.47,0.475
a,-0.07,-0.04,9.77, ,0.479
a,-0.04,0.00,9.80, ,0.481
r,0.88,-0.00,0.00,0.47,0.485
a,-0.11,0.00,9.74, ,0.488
a,-0.04,0.04,9.78, ,0.491
r,0.88,-0.00,0.00,0.47,0.496
a,-0.11,0.00,9.80, ,0.499
a,-0.11,0.04,9.78, ,0.503
r,0.88,-0.00,0.00,0.47,0.506
a,-0.07,0.00,9.81, ,0.509
r,0.88,-0.00,0.00,0.47,0.514
a,-0.07,0.00,9.77, ,0.516
a,-0.04,-0.04,9.78, ,0.519
r,0.88,-0.00,0.00,0.47,0.524
a,-0.07,0.00,9.81, ,0.527
a,-0.07,-0.04,9.77, ,0.529
r,0.88,-0.00,0.00,0.47,0.534
a,-0.11,0.00,9.78, ,0.538
a,-0.07,0.00,9.77, ,0.540
r,0.88,-0.00,0.00,0.47,0.545
a,-0.07,0.04,9.77, ,0.547
a,-0.07,0.00,9.81, ,0.550
r,0.88,-0.00,0.00,0.47,0.554
a,-0.07,0.00,9.81, ,0.557
a,-0.07,0.00,9.73, ,0.560
a,-0.07,0.00,9.81, ,0.564
r,0.88,-0.00,0.00,0.47,0.568
a,-0.07,-0.04,9.77, ,0.571
r,0.88,-0.00,0.00,0.47,0.576
a,-0.07,0.00,9.77, ,0.579
a,-0.07,0.04,9.81, ,0.583
r,0.88,-0.00,0.00,0.47,0.586
a,-0.07,-0.04,9.81, ,0.589
r,0.88,-0.00,0.00,0.47,0.594
a,-0.04,0.00,9.80, ,0.596
a,-0.11,0.00,9.78, ,0.599
a,-0.07,0.00,9.77, ,0.603
r,0.88,-0.00,0.00,0.47,0.607
a,-0.11,0.04,9.80, ,0.609
r,0.88,-0.00,0.00,0.47,0.614
a,-0.07,0.00,9.77, ,0.617
a,-0.07,0.00,9.73, ,0.619
a,-0.07,0.00,9.77, ,0.623
r,0.88,-0.00,0.00,0.47,0.626
a,-0.07,0.00,9.77, ,0.629
a,-0.07,0.00,9.81, ,0.631
r,0.88,-0.00,0.00,0.47,0.635
a,-0.07,0.00,9.77, ,0.638
a,-0.07,0.00,9.73, ,0.641
a,-0.07,0.00,9.77, ,0.644
r,0.88,-0.00,0.00,0.47,0.647
a,-0.07,0.00,9.77, ,0.650
r,0.88,-0.00,0.00,0.47,0.655
a,-0.07,0.00,9.77, ,0.659
a,-0.04,0.00,9.80, ,0.661
a,-0.07,0.00,9.77, ,0.664
r,0.88,-0.00,0.00,0.47,0.667
a,-0.07,0.00,9.77, ,0.671
r,0.88,-0.00,0.00,0.47,0.675
a,-0.07,0.04,9.81, ,0.679
a,-0.07,0.00,9.77, ,0.682
r,0.88,-0.00,0.00,0.47,0.686
a,-0.07,0.04,9.81, ,0.690
r,0.88,-0.00,0.00,0.47,0.694
a,-0.07,0.00,9.77, ,0.698
a,-0.04,0.00,9.78, ,0.700
a,-0.04,0.00,9.78, ,0.704
r,0.88,-0.00,0.00,0.47,0.706
a,-0.11,0.00,9.78, ,0.710
r,0.88,-0.00,0.00,0.47,0.715
a,-0.07,0.00,9.81, ,0.718
a,-0.07,0.00,9.77, ,0.720
r,0.88,-0.00,0.00,0.47,0.725
a,-0.11,0.00,9.74, ,0.728
a,-0.11,0.00,9.80, ,0.730
r,0.88,-0.00,0.00,0.47,0.735
a,-0.07,0.00,9.84, ,0.738
a,-0.07,0.00,9.77, ,0.741
r,0.88,-0.00,0.00,0.47,0.746
a,-0.04,0.00,9.80, ,0.748
a,-0.07,0.00,9.77, ,0.750
r,0.88,-0.00,0.00,0.47,0.755
a,-0.11,0.00,9.74, ,0.759
a,-0.07,0.04,9.73, ,0.761
r,0.88,-0.00,0.00,0.47,0.766
a,-0.07,0.00,9.77, ,0.768
a,-0.07,0.00,9.81, ,0.771
r,0.88,-0.00,0.00,0.47,0.775
a,-0.07,0.00,9.73, ,0.779
a,-0.07,0.04,9.81, ,0.782
r,0.88,-0.00,0.00,0.47,0.786
a,-0.07,0.00,9.81, ,0.790
r,0.88,-0.00,0.00,0.47,0.794
a,-0.07,0.00,9.73, ,0.798
a,-0.04,0.00,9.74, ,0.800
r,0.88,-0.00,0.00,0.47,0.805
a,-0.04,0.00,9.78, ,0.807
a,-0.07,0.00,9.77, ,0.811
r,0.88,-0.00,0.00,0.47,0.816
a,-0.07,0.00,9.77, ,0.818
a,-0.11,-0.04,9.78, ,0.821
r,0.88,-0.00,0.00,0.47,0.825
a,-0.04,0.00,9.78, ,0.828
a,-0.04,0.00,9.74, ,0.830
r,0.88,-0.00,0.00,0.47,0.835
a,-0.04,0.00,9.78, ,0.838
a,-0.07,0.00,9.81, ,0.841
r,0.88,-0.00,0.00,0.47,0.845
a,-0.07,0.04,9.81, ,0.848
a,-0.07,0.00,9.73, ,0.850
r,0.88,-0.00,0.00,0.47,0.855
a,-0.07,0.00,9.81, ,0.858
a,-0.07,0.00,9.73, ,0.860
r,0.88,-0.00,0.00,0.47,0.865
a,-0.07,0.00,9.77, ,0.867
a,-0.07,0.00,9.77, ,0.871
r,0.88,-0.00,0.00,0.47,0.875
a,-0.04,0.00,9.78, ,0.878
a,-0.04,0.00,9.80, ,0.880
r,0.88,-0.00,0.00,0.47,0.885
a,-0.11,0.00,9.78, ,0.887
a,-0.07,0.00,9.81, ,0.890
r,0.88,-0.00,0.00,0.47,0.895
a,-0.07,0.00,9.81, ,0.898
a,-0.11,0.00,9.78, ,0.900
a,-0.11,0.00,9.78, ,0.904
r,0.88,-0.00,0.00,0.47,0.908
a,-0.07,-0.04,9.81, ,0.910
r,0.88,-0.00,0.00,0.47,0.915
a,-0.07,-0.04,9.77, ,0.917
a,-0.07,0.04,9.77, ,0.920
r,0.88,-0.00,0.00,0.47,0.925
a,-0.04,0.00,9.78, ,0.927
a,-0.07,0.04,9.77, ,0.931
r,0.88,-0.00,0.00,0.47,0.936
a,-0.07,0.00,9.77, ,0.939
a,-0.07,0.04,9.77, ,0.941
a,-0.04,-0.04,9.78, ,0.945
r,0.88,-0.00,0.00,0.47,0.948
a,-0.11,0.00,9.78, ,0.951
r,0.88,-0.00,0.00,0.47,0.956
a,-0.07,0.04,9.77, ,0.959
a,-0.04,0.00,9.78, ,0.963
r,0.88,-0.00,0.00,0.47,0.967
a,-0.07,0.00,9.81, ,0.969
a,-0.04,0.00,9.78, ,0.971
r,0.88,-0.00,0.00,0.47,0.975
a,-0.04,0.04,9.78, ,0.979
a,-0.07,0.00,9.81, ,0.981
a,-0.07,0.00,9.77, ,0.985
r,0.88,-0.00,0.00,0.47,0.987
a,-0.07,0.00,9.81, ,0.991
r,0.88,-0.00,0.00,0.47,0.996
a,-0.04,0.00,9.78, ,0.999
a,-0.07,0.00,9.77, ,1.001
r,0.88,-0.00,0.00,0.47,1.006
a,-0.04,0.00,9.80, ,1.009
a,-0.07,0.00,9.77, ,1.011
r,0.88,-0.00,0.00,0.47,1.016
a,-0.07,0.04,9.73, ,1.019
a,-0.07,0.04,9.77, ,1.022
r,0.88,-0.00,0.00,0.47,1.026
a,-0.07,0.00,9.81, ,1.028
a,-0.07,0.00,9.77, ,1.030
r,0.88,-0.00,0.00,0.47,1.035
a,-0.04,0.00,9.80, ,1.039
a,-0.04,0.00,9.78, ,1.041
r,0.88,-0.00,0.00,0.47,1.046
a,-0.11,0.00,9.78, ,1.048
a,-0.07,0.00,9.77, ,1.051
r,0.88,-0.00,0.00,0.47,1.055
a,-0.07,0.00,9.81, ,1.059
a,-0.07,0.00,9.73, ,1.061
r,0.88,-0.00,0.00,0.47,1.066
a,-0.04,-0.04,9.78, ,1.068
a,-0.11,0.00,9.78, ,1.071
r,0.88,-0.00,0.00,0.47,1.076
a,-0.04,0.00,9.78, ,1.079
a,-0.04,-0.04,9.78, ,1.082
r,0.88,-0.00,0.00,0.47,1.085
a,-0.04,0.00,9.78, ,1.088
a,-0.07,0.00,9.81, ,1.090
r,0.88,-0.00,0.00,0.47,1.095
a,-0.07,0.00,9.77, ,1.098
a,-0.07,0.00,9.77, ,1.101
r,0.88,-0.00,0.00,0.47,1.105
a,-0.04,0.00,9.78, ,1.108
a,-0.04,0.00,9.78, ,1.110
r,0.88,-0.00,0.00,0.47,1.115
a,-0.07,0.00,9.77, ,1.119
a,-0.07,-0.04,9.81, ,1.121
r,0.88,-0.00,0.00,0.48,1.126
a,-0.07,0.04,9.77, ,1.128
a,-0.07,0.00,9.77, ,1.131
r,0.88,-0.00,0.00,0.48,1.136
a,-0.07,0.00,9.81, ,1.139
a,-0.07,0.00,9.73, ,1.141
r,0.88,-0.00,0.00,0.48,1.145
a,-0.04,0.00,9.74, ,1.149
a,-0.07,-0.04,9.77, ,1.151
r,0.88,-0.00,0.00,0.47,1.156
a,-0.04,0.00,9.80, ,1.159
a,-0.04,0.04,9.74, ,1.162
r,0.88,-0.00,0.00,0.47,1.166
a,-0.07,0.04,9.77, ,1.169
a,-0.04,0.00,9.80, ,1.171
r,0.88,-0.00,0.00,0.47,1.176
