-0.82,5.14,6.00,-1.44,0.13,-0.05,0.571,
-0.82,5.14,6.00,-1.44,0.13,-0.05,0.573,
-0.82,5.14,6.00,-1.11,0.01,-0.03,0.580,
-0.93,5.10,6.99,-0.86,-0.08,-0.04,0.586,
-0.93,5.10,6.99,-0.86,-0.08,-0.04,0.587,
-0.93,5.10,6.99,-0.86,-0.08,-0.04,0.588,
-0.93,5.10,6.99,-0.86,-0.08,-0.04,0.590,
-1.85,4.79,5.07,-1.33,0.11,-0.02,0.601,
-1.31,3.88,6.15,-1.33,0.11,-0.02,0.603,
-1.01,4.91,6.80,-1.92,0.27,-0.35,0.611,
-1.01,4.91,6.80,-1.92,0.27,-0.35,0.612,
-1.01,4.91,6.80,-1.30,0.17,-0.38,0.620,
-1.43,4.18,5.73,-1.30,0.17,-0.38,0.623,
-1.39,4.14,5.61,-0.72,-0.03,-0.38,0.632,
-1.43,4.30,6.00,-0.61,-0.07,-0.44,0.640,
-1.43,4.30,6.00,-0.61,-0.07,-0.44,0.642,
-1.43,4.30,6.00,-0.61,-0.07,-0.44,0.643,
-0.97,4.91,5.73,-0.39,-0.23,-0.42,0.651,
-0.78,4.95,5.65,0.01,-0.36,-0.38,0.659,
-0.86,4.56,5.69,0.01,-0.36,-0.38,0.663,
-0.86,4.56,5.69,0.19,-0.33,-0.35,0.668,
-1.12,4.07,6.15,0.19,-0.33,-0.35,0.673,
-1.47,3.88,6.84,0.33,-0.19,-0.45,0.681,
-1.47,3.88,6.84,0.33,-0.19,-0.45,0.682,
-1.24,3.80,7.45,0.24,-0.27,-0.71,0.691,
-1.24,3.80,7.45,-1.14,-1.37,-1.29,0.703,
0.30,4.64,5.07,-3.13,-3.22,-1.41,0.706,
-0.24,4.41,7.91,-3.13,-3.22,-1.41,0.711,
-0.24,4.41,7.91,-3.13,-3.22,-1.41,0.713,
-0.32,4.49,8.52,-2.44,-2.23,-0.97,0.721,
-0.32,4.49,8.52,-2.44,-2.23,-0.97,0.722,
0.18,4.30,7.37,-1.52,-1.86,-0.20,0.730,
-0.28,3.61,6.64,-1.88,-1.82,0.13,0.737,
-0.28,3.61,6.64,-1.88,-1.82,0.13,0.739,
0.11,3.34,6.15,-1.88,-1.82,0.13,0.743,
0.11,3.34,6.15,-2.16,-1.22,0.21,0.746,
0.11,3.34,6.15,-2.16,-1.22,0.21,0.747,
0.11,3.34,6.15,-2.16,-1.22,0.21,0.749,
0.11,3.34,6.15,-2.16,-1.22,0.21,0.752,
0.68,3.15,8.37,-2.04,-0.18,0.19,0.760,
0.68,3.15,8.37,-2.04,-0.18,0.19,0.761,
1.14,3.49,8.33,-1.84,1.03,0.12,0.769,
0.79,3.03,9.21,-1.84,1.03,0.12,0.773,
-1.47,2.61,7.30,-1.57,2.24,-0.22,0.782,
-1.47,2.61,7.30,-1.60,0.07,-0.44,0.789,
-0.97,1.92,3.54,-1.60,0.07,-0.44,0.791,
-0.97,1.92,3.54,-1.60,0.07,-0.44,0.793,
0.95,2.07,9.74,-1.68,-5.00,0.19,0.807,
0.95,2.07,9.74,-1.68,-5.00,0.19,0.808,
1.37,1.69,10.79,-1.68,-5.00,0.19,0.813,
1.68,0.46,13.16,-1.90,-3.52,0.24,0.822,
1.68,0.46,13.16,-1.90,-3.52,0.24,0.823,
1.79,1.00,12.28,-1.94,-1.75,0.28,0.830,
1.79,1.00,12.28,-1.94,-1.75,0.28,0.832,
1.79,1.00,12.28,-1.60,-0.98,0.00,0.842,
2.44,1.80,11.97,-1.49,-1.06,0.04,0.846,
2.44,1.80,11.97,-1.49,-1.06,0.04,0.847,
2.44,1.80,11.97,-1.49,-1.06,0.04,0.849,
2.44,1.80,11.97,-1.49,-1.06,0.04,0.850,
2.25,1.42,11.97,-1.42,-0.89,-0.02,0.864,
1.98,1.16,12.01,-1.47,-0.60,0.00,0.871,
1.25,0.31,10.40,-1.53,-0.41,0.16,0.883,
1.25,0.31,10.40,-1.37,-0.36,0.20,0.887,
1.75,1.31,9.40,-1.37,-0.36,0.20,0.892,
0.68,-0.26,10.36,-1.64,-0.36,0.17,0.901,
0.68,-0.26,10.36,-1.64,-0.36,0.17,0.902,
0.68,-0.26,10.36,-1.64,-0.69,0.17,0.909,
0.49,-0.95,9.64,-1.64,-0.69,0.17,0.911,
1.06,-0.15,9.74,-0.89,-0.94,0.14,0.918,
0.91,-0.30,10.97,-0.89,-0.94,0.14,0.922,
1.02,-0.38,11.70,-0.66,-1.14,0.32,0.931,
1.02,-0.38,11.70,-0.66,-1.14,0.32,0.934,
1.98,0.70,11.70,-0.78,-1.13,0.43,0.942,
1.02,-0.64,12.93,-1.24,-0.72,0.57,0.950,
1.79,0.00,11.47,-1.24,-0.72,0.57,0.954,
2.36,0.96,10.17,-1.16,-0.56,0.59,0.962,
2.36,0.96,10.17,-1.59,-0.36,0.58,0.965,
0.91,-1.07,10.55,-1.59,-0.36,0.58,0.971,
0.91,-1.07,10.55,-1.59,-0.36,0.58,0.972,
1.71,-0.45,9.75,-1.64,-0.53,0.45,0.980,
1.71,-0.45,9.75,-1.64,-0.53,0.45,0.982,
1.90,-0.03,11.05,-1.43,-0.75,0.46,0.987,
1.90,-0.03,11.05,-1.43,-0.75,0.46,0.989,
1.90,-0.03,11.05,-1.43,-0.75,0.46,0.990,
1.90,-0.03,11.05,-1.43,-0.75,0.46,0.992,
1.90,-0.03,11.05,-1.51,-1.00,0.53,1.001,
0.79,0.04,11.09,-1.51,-1.00,0.53,1.002,
3.63,-0.34,9.98,-1.56,-1.34,0.17,1.010,
3.63,-0.34,9.98,-1.56,-1.34,0.17,1.012,
3.13,-0.15,10.13,-1.51,-1.26,0.19,1.020,
3.13,-0.15,10.13,-1.03,-0.79,0.34,1.029,
2.71,-0.57,10.13,-1.03,-0.79,0.34,1.034,
2.67,-0.57,9.98,-0.30,-0.45,0.37,1.041,
2.67,-0.57,9.98,-0.30,-0.45,0.37,1.042,
2.79,-0.57,9.64,-0.01,-0.40,0.38,1.050,
2.79,-0.57,9.64,-0.01,-0.40,0.38,1.051,
2.79,-0.57,9.64,-0.01,-0.40,0.38,1.053,
3.59,-0.76,11.63,0.07,-0.46,0.36,1.064,
3.86,-0.99,12.96,-0.22,-0.63,0.18,1.073,
3.93,-1.03,13.73,-0.56,-0.85,-0.00,1.081,
3.93,-1.03,13.73,-0.56,-0.85,-0.00,1.082,
3.93,-1.03,13.73,-0.31,-0.87,-0.14,1.090,
3.89,-0.76,13.84,-0.31,-0.87,-0.14,1.091,
3.74,-0.38,12.47,0.33,-0.55,-0.19,1.099,
3.13,-0.30,10.82,0.33,-0.55,-0.19,1.103,
3.13,-0.30,10.82,0.58,0.09,-0.20,1.107,
2.59,-0.22,8.83,0.58,0.09,-0.20,1.112,
2.32,-0.07,7.37,0.43,0.37,-0.17,1.121,
2.32,-0.07,7.37,0.43,0.37,-0.17,1.122,
2.32,-0.07,7.37,0.28,0.18,-0.21,1.130,
1.94,-0.03,6.57,0.18,-0.13,-0.19,1.138,
1.64,-0.11,6.00,0.18,-0.13,-0.19,1.142,
2.02,-0.07,6.64,0.37,-0.36,0.09,1.151,
2.02,-0.07,6.64,0.37,-0.36,0.09,1.152,
2.25,-0.11,6.88,0.31,-0.59,0.25,1.161,
2.25,-0.11,6.88,0.31,-0.59,0.25,1.162,
2.25,-0.11,6.88,0.26,-0.84,0.23,1.169,
-0.39,0.20,14.69,1.38,1.97,0.11,1.176,
-0.39,0.20,14.69,1.38,1.97,0.11,1.177,
5.39,-1.49,8.37,1.38,1.97,0.11,1.183,
1.60,0.81,13.70,1.09,1.95,-0.09,1.191,
1.60,0.81,13.70,1.09,1.95,-0.09,1.192,
1.60,0.81,13.70,0.74,1.31,0.07,1.202,
2.71,0.00,9.56,0.35,0.25,-0.19,1.216,
2.29,-0.07,8.87,0.35,0.25,-0.19,1.221,
2.29,-0.07,8.87,0.35,0.25,-0.19,1.223,
1.94,-0.34,8.25,0.48,0.27,-0.22,1.231,
1.94,-0.34,8.25,0.48,0.27,-0.22,1.232,
1.94,-0.34,8.25,0.69,0.59,-0.27,1.240,
1.94,-0.22,7.91,0.70,1.14,-0.26,1.246,
1.83,-0.22,8.25,0.70,1.14,-0.26,1.248,
2.52,0.58,7.18,0.70,1.14,-0.26,1.252,
1.79,-0.11,8.79,0.30,1.90,-0.29,1.261,
1.79,-0.11,8.79,0.01,2.35,-0.33,1.265,
1.79,-0.11,8.79,0.01,2.35,-0.33,1.266,
1.79,-0.11,8.79,0.01,2.35,-0.33,1.267,
1.79,-0.11,8.79,0.01,2.35,-0.33,1.270,
1.90,0.31,9.06,0.01,2.35,-0.33,1.273,
1.87,0.73,9.17,0.12,2.56,0.12,1.287,
1.75,0.50,9.25,0.12,2.56,0.12,1.292,
1.02,0.00,9.82,0.37,2.53,0.37,1.301,
1.02,0.00,9.82,0.37,2.53,0.37,1.302,
1.02,0.00,9.82,0.40,2.47,0.42,1.310,
0.87,-0.11,9.86,0.40,2.47,0.42,1.311,
0.52,-0.30,9.68,0.57,2.30,0.54,1.319,
0.64,0.00,10.48,0.57,2.30,0.54,1.323,
0.64,0.00,10.48,0.41,2.21,0.55,1.328,
-0.01,-0.30,10.06,0.41,2.21,0.55,1.332,
0.03,-0.19,10.32,0.00,2.13,0.42,1.340,
0.03,-0.19,10.32,0.00,2.13,0.42,1.343,
0.03,-0.19,10.32,-0.08,1.94,0.38,1.346,
0.03,-0.19,10.32,-0.08,1.94,0.38,1.347,
0.03,-0.19,10.32,-0.08,1.94,0.38,1.349,
0.03,-0.19,10.32,-0.08,1.94,0.38,1.350,
-1.27,0.54,13.66,-0.06,1.67,0.37,1.363,
-1.58,0.77,11.59,-0.22,1.28,0.32,1.372,
-0.05,-0.22,9.71,-0.04,0.30,0.54,1.381,
-0.05,-0.22,9.71,-0.04,0.30,0.54,1.382,
-0.05,0.70,9.67,0.01,0.04,0.45,1.393,
-0.01,0.27,9.60,0.01,0.08,0.34,1.402,
-0.01,0.27,9.60,0.10,0.17,0.26,1.406,
0.07,0.54,9.44,0.10,0.17,0.26,1.411,
0.07,0.54,9.44,0.10,0.17,0.26,1.413,
-0.32,0.89,9.86,0.33,0.48,0.25,1.421,
-0.28,0.54,9.74,0.13,0.38,0.15,1.429,
-0.36,0.39,9.74,0.13,0.38,0.15,1.433,
-0.63,0.46,9.78,0.06,0.28,0.09,1.441,
-0.63,0.46,9.78,0.01,0.06,-0.04,1.449,
-0.55,0.54,9.71,0.01,0.06,-0.04,1.451,
-0.55,0.54,9.71,0.01,0.06,-0.04,1.453,
-0.43,0.73,9.75,-0.05,-0.13,-0.03,1.460,
-0.43,0.73,9.75,-0.05,-0.13,-0.03,1.461,
0.22,0.50,9.60,-0.09,-0.36,0.05,1.472,
-0.01,0.39,9.55,-0.25,-0.49,-0.01,1.481,
-0.01,0.39,9.55,-0.25,-0.49,-0.01,1.482,
-0.74,0.35,9.94,-0.14,-0.18,0.11,2.491,
-0.24,0.31,9.67,0.00,0.00,0.00,2.522,
-0.24,0.31,9.67,0.00,0.00,0.00,2.529,
-0.24,0.35,9.67,0.00,0.00,0.00,2.541,
-0.24,0.31,9.67,0.00,0.00,0.00,2.549,
-0.24,0.31,9.67,0.00,0.00,0.00,2.550,
-0.24,0.31,9.67,0.00,0.00,0.00,2.552,
-0.20,0.35,9.67,0.00,0.00,0.00,2.560,
-0.20,0.35,9.67,0.00,0.00,0.00,2.561,
-0.24,0.31,9.64,-0.00,0.00,0.00,2.572,
-0.24,0.35,9.67,0.00,0.00,0.00,2.580,
-0.24,0.35,9.67,0.00,0.00,-0.00,2.588,
-0.24,0.35,9.67,0.00,0.00,-0.00,2.590,
-0.24,0.35,9.67,0.00,0.00,-0.00,2.591,
-0.24,0.31,9.67,-0.00,0.00,-0.00,2.599,
-0.20,0.31,9.67,-0.00,0.00,0.00,2.606,
-0.20,0.31,9.67,-0.00,0.00,0.00,2.607,
-0.24,0.31,9.71,-0.00,0.00,0.00,2.612,
-0.24,0.31,9.67,0.00,0.00,0.00,2.621,
-0.24,0.31,9.67,0.00,0.00,0.00,2.621,
-0.24,0.31,9.67,0.00,0.00,0.00,2.629,
-0.24,0.31,9.67,0.00,0.00,0.00,2.631,
-0.24,0.31,9.67,0.00,0.00,0.00,2.638,
-0.28,0.31,9.67,0.00,0.00,0.00,2.642,
-0.28,0.31,9.67,0.00,0.00,0.00,2.647,
-0.24,0.31,9.64,0.00,0.00,0.00,2.652,
-0.28,0.31,9.67,0.00,0.00,0.00,2.660,
-0.28,0.31,9.67,0.00,0.00,0.00,2.662,
-0.24,0.31,9.67,-0.00,0.00,0.00,2.669,
-0.24,0.31,9.67,-0.00,0.00,0.00,2.670,
-0.24,0.31,9.67,0.00,0.00,-0.00,2.677,
-0.24,0.35,9.67,0.00,0.00,-0.00,2.681,
-0.24,0.35,9.67,0.00,0.00,0.00,2.686,
-0.24,0.31,9.64,0.00,0.00,0.00,2.691,
-0.24,0.35,9.67,0.00,0.00,0.00,2.700,
-0.24,0.35,9.67,0.00,0.00,0.00,2.708,
-0.24,0.35,9.67,0.00,0.00,0.00,2.716,
-0.24,0.35,9.67,0.00,0.00,0.00,2.721,
-0.24,0.35,9.67,0.00,0.00,0.00,2.725,
-0.24,0.35,9.64,0.00,0.00,0.00,2.730,
-0.24,0.35,9.64,0.00,0.00,0.00,3.732,
-0.24,0.31,9.71,0.00,0.00,0.00,3.760,
-0.24,0.31,9.71,0.00,0.00,0.00,3.767,
-0.24,0.31,9.67,0.00,0.00,0.00,3.769,
-0.24,0.31,9.67,0.00,0.00,0.00,3.770,
-0.24,0.35,9.67,-0.00,0.00,0.00,3.778,
-0.28,0.31,9.67,-0.00,0.00,0.00,3.782,
-0.28,0.31,9.67,-0.00,0.00,-0.00,3.786,
-0.28,0.31,9.67,-0.00,0.00,-0.00,3.790,
-0.28,0.27,9.68,-0.01,0.00,0.00,3.798,
-0.28,0.27,9.68,-0.01,0.00,0.00,3.800,
-0.28,0.27,9.68,-0.01,0.00,0.00,3.801,
-0.24,0.31,9.67,-0.00,0.00,-0.00,3.809,
-0.24,0.31,9.64,0.00,0.00,-0.00,3.817,
-0.24,0.31,9.67,0.00,0.00,-0.00,3.821,
-0.24,0.31,9.67,-0.00,0.00,-0.00,3.825,
-0.28,0.31,9.64,-0.00,0.00,-0.00,3.829,
-0.28,0.31,9.64,0.00,0.00,0.00,3.838,
-0.28,0.27,9.71,0.00,0.00,0.00,3.839,
-0.28,0.27,9.71,0.00,0.00,0.00,3.840,
-0.24,0.31,9.64,0.00,0.00,0.00,3.848,
-0.28,0.31,9.67,0.00,0.00,0.00,3.852,
-0.28,0.31,9.67,0.00,0.00,0.00,3.857,
-0.24,0.35,9.64,0.00,0.00,0.00,3.870,
-0.20,0.35,9.67,0.00,0.00,0.00,3.877,
-0.20,0.35,9.67,0.00,0.00,0.00,3.879,
-0.20,0.35,9.67,0.00,0.00,0.00,3.880,
-0.20,0.35,9.67,0.00,0.00,0.00,3.882,
-0.20,0.35,9.67,0.00,0.00,0.00,3.891,
-0.24,0.31,9.67,0.00,0.00,0.00,3.900,
-0.24,0.31,9.67,0.00,0.00,0.00,3.904,
-0.24,0.31,9.67,0.00,0.00,0.00,3.909,
-0.24,0.31,9.67,0.00,0.00,0.00,3.911,
-0.20,0.31,9.64,0.00,0.00,0.00,3.918,
-0.20,0.31,9.64,0.00,0.00,0.00,3.919,
-0.24,0.31,9.71,0.00,0.00,0.00,3.926,
-0.24,0.31,9.67,0.00,0.00,0.00,3.931,
-0.20,0.31,9.67,0.00,0.00,0.00,3.940,
-0.20,0.31,9.67,0.00,0.00,0.00,3.947,
-0.24,0.31,9.71,0.00,0.00,0.00,3.949,
-0.24,0.31,9.71,0.00,0.00,0.00,3.952,
-0.24,0.31,9.67,0.00,0.00,0.00,3.959,
-0.28,0.31,9.67,0.00,0.00,0.00,3.970,
-0.28,0.35,9.67,0.00,0.00,0.00,3.979,
-0.28,0.35,9.67,0.00,0.00,0.00,3.981,
-0.28,0.35,9.67,0.00,0.00,0.00,3.989,
-0.28,0.35,9.67,0.00,0.00,0.00,3.990,
-0.28,0.35,9.67,0.00,0.00,0.00,3.997,
-0.24,0.35,9.67,0.00,0.00,0.00,4.001,
-0.24,0.35,9.67,0.00,0.00,0.00,4.005,
-0.24,0.27,9.68,0.00,0.00,0.00,4.011,
-0.24,0.27,9.71,0.00,0.00,0.00,4.019,
-0.24,0.27,9.71,0.00,0.00,0.00,4.020,
-0.24,0.27,9.71,0.00,0.00,0.00,4.028,
-0.24,0.31,9.64,0.00,0.00,0.00,4.030,
-0.24,0.31,9.67,0.00,0.00,0.00,4.041,
-0.24,0.31,9.67,0.00,0.00,0.00,4.049,
-0.24,0.31,9.67,0.00,0.00,0.00,4.057,
-0.24,0.31,9.67,0.00,0.00,0.00,4.059,
-0.24,0.31,9.67,0.00,0.00,0.00,4.060,
-0.24,0.35,9.64,0.00,0.00,0.00,4.068,
-0.24,0.35,9.67,0.00,0.00,0.00,4.077,
-0.24,0.35,9.67,0.00,0.00,0.00,4.080,
-0.24,0.35,9.67,0.00,0.00,0.00,4.089,
-0.24,0.35,9.67,0.00,0.00,0.00,4.090,
-0.20,0.35,9.67,0.00,0.00,0.00,4.099,
-0.20,0.35,9.67,0.00,0.00,0.00,4.100,
-0.20,0.35,9.67,0.00,0.00,0.00,4.102,
-0.20,0.31,9.67,-0.00,0.00,-0.00,4.112,
-0.24,0.35,9.67,0.00,0.00,0.00,4.120,
-0.24,0.35,9.67,-0.00,0.00,-0.00,4.123,
-0.24,0.31,9.67,-0.00,0.00,-0.00,4.128,
-0.24,0.31,9.67,-0.00,0.00,-0.00,4.130,
-0.24,0.31,9.71,0.00,0.00,0.00,4.138,
-0.24,0.31,9.71,0.00,0.00,0.00,4.139,
-0.24,0.31,9.67,0.00,0.00,0.00,4.146,
-0.24,0.31,9.67,0.00,0.00,0.00,4.147,
-0.24,0.35,9.67,0.00,0.00,0.00,4.151,
-0.24,0.31,9.67,-0.00,0.00,-0.00,4.160,
-0.24,0.31,9.67,0.00,-0.00,0.00,4.167,
-0.24,0.31,9.67,0.00,-0.00,0.00,5.169,
-0.24,0.31,9.64,-0.00,0.00,-0.00,5.201,
-0.24,0.31,9.67,-0.00,-0.00,-0.00,5.207,
-0.20,0.31,9.67,0.00,0.00,0.00,5.215,
-0.20,0.35,9.67,0.00,0.00,0.00,5.220,
-0.20,0.35,9.67,-0.00,-0.00,0.00,5.223,
-0.20,0.35,9.67,-0.00,-0.00,0.00,5.228,
-0.20,0.35,9.67,-0.00,-0.00,0.00,5.230,
-0.20,0.35,9.67,0.00,0.00,0.00,5.238,
-0.24,0.31,9.67,0.00,0.00,0.00,5.239,
-0.24,0.31,9.67,0.00,0.00,0.00,5.241,
-0.24,0.31,9.67,0.00,0.00,0.00,5.249,
-0.24,0.35,9.67,0.00,0.00,0.00,5.259,
-0.24,0.35,9.67,-0.00,0.00,0.00,5.262,
-0.24,0.31,9.67,-0.00,0.00,0.00,5.268,
-0.24,0.31,9.67,-0.00,0.00,0.00,5.269,
-0.24,0.31,9.67,-0.00,0.00,-0.00,5.278,
-0.24,0.35,9.64,-0.00,0.00,0.00,5.284,
-0.24,0.31,9.64,-0.00,0.00,0.00,5.286,
-0.24,0.31,9.67,-0.00,0.00,0.00,5.290,
-0.24,0.31,9.71,-0.00,0.00,0.00,5.299,
-0.24,0.31,9.67,0.00,0.00,0.00,5.307,
-0.24,0.31,9.67,0.00,0.00,0.00,5.309,
-0.24,0.31,9.67,0.00,0.00,0.00,5.310,
-0.28,0.31,9.64,0.00,-0.00,0.00,5.324,
-0.28,0.31,9.64,0.00,-0.00,0.00,5.326,
-0.28,0.31,9.67,0.00,-0.00,0.00,5.329,
-0.24,0.35,9.71,0.00,0.00,0.00,5.339,
-0.24,0.35,9.71,-0.00,-0.00,0.00,5.347,
-0.24,0.31,9.67,-0.00,-0.00,0.00,5.348,
-0.24,0.31,9.67,-0.00,-0.00,0.00,5.349,
-0.28,0.31,9.67,0.00,0.00,0.00,5.357,
-0.24,0.31,9.67,0.00,-0.00,0.00,5.370,
-0.24,0.31,9.67,-0.00,-0.00,0.00,5.378,
-0.24,0.31,9.67,-0.00,-0.00,0.00,5.379,
-0.24,0.31,9.67,-0.00,-0.00,0.00,5.380,
-0.24,0.31,9.67,0.00,-0.00,-0.00,5.388,
-0.24,0.31,9.71,-0.00,-0.00,-0.00,5.396,
-0.24,0.31,9.67,-0.00,-0.00,-0.00,5.400,
-0.24,0.31,9.67,-0.00,-0.00,0.00,5.404,
-0.20,0.31,9.67,-0.00,-0.00,0.00,5.410,
-0.24,0.31,9.67,0.00,0.00,0.00,5.417,
-0.24,0.31,9.67,0.00,0.00,0.00,5.419,
-0.24,0.31,9.67,0.00,0.00,0.00,5.420,
-0.24,0.31,9.67,0.00,0.00,-0.00,5.427,
-0.24,0.31,9.64,0.00,-0.00,-0.00,5.435,
-0.24,0.31,9.67,0.00,-0.00,-0.00,5.440,
-0.24,0.31,9.67,0.00,-0.00,0.00,5.443,
-0.24,0.31,9.67,0.00,-0.00,0.00,5.448,
-0.24,0.31,9.67,0.00,-0.00,0.00,5.450,
-0.28,0.35,9.67,0.00,0.00,-0.00,5.457,
-0.28,0.35,9.67,0.00,0.00,-0.00,5.458,
-0.28,0.35,9.67,0.00,0.00,-0.00,5.460,
-0.24,0.31,9.64,0.00,0.00,0.00,6.470,
-0.24,0.31,9.67,0.00,0.00,0.00,6.499,
-0.24,0.31,9.67,0.00,0.00,0.00,6.503,
-0.24,0.31,9.67,0.00,0.00,0.00,6.509,
-0.24,0.31,9.67,0.00,0.00,0.00,6.517,
-0.24,0.31,9.67,0.00,0.00,0.00,6.519,
