1.581907478889523411e+01
3.314839502878476907e+01
3.315249563980881931e+01
6.476609416045349121e+01
6.474991917292531696e+01
6.474303721570289838e+01
1.279808064586598420e+02
1.279892186055828773e+02
1.279868522268311324e+02
1.279537396558744291e+02
1.279926114580398178e+02
1.280002654239426363e+02
2.545661695426745155e+02
2.545539754733957238e+02
2.517115170745488797e+02
2.545226708970857032e+02
2.545267989859860904e+02
2.545182380569614224e+02
2.544784380323109758e+02
2.544828290609584087e+02
2.545034802905817344e+02
2.544638076578887365e+02
2.544915623192934788e+02
2.544879901394263015e+02
2.544924669071512540e+02
3.847549678804725204e+02
3.851018889903679110e+02
3.850710954348876385e+02
3.858649859713256092e+02
3.844627525633520690e+02
3.848399761713182556e+02
3.860012089816061689e+02
3.850085999190287680e+02
3.854832382040735865e+02
3.850988533548663213e+02
3.861613399293897260e+02
3.851160631466599966e+02
3.851586506505443595e+02
3.858032818803097257e+02
3.851290700619656491e+02
3.844048098476633868e+02
3.850981805064285481e+02
3.810150349758082484e+02
3.847233722549879076e+02
3.840885155411847904e+02
3.848099199621892694e+02
3.851710244712434132e+02
3.853197197646703671e+02
3.819741004236332742e+02
3.839261081366364010e+02
