r,0.96,-0.01,0.04,-0.26,1.003
g,0.00,0.00,0.00, ,1.009
r,0.96,-0.01,0.04,-0.26,1.012
g,0.00,0.00,0.00, ,1.019
r,0.96,-0.01,0.04,-0.26,1.022
g,0.00,0.00,0.00, ,1.029
r,0.96,-0.01,0.04,-0.26,1.032
g,0.00,0.00,0.00, ,1.040
r,0.96,-0.01,0.04,-0.26,1.042
g,0.00,0.00,-0.00, ,1.050
r,0.96,-0.01,0.04,-0.26,1.052
g,0.00,0.00,0.00, ,1.059
r,0.96,-0.01,0.04,-0.26,1.061
g,-0.00,0.00,0.00, ,1.070
r,0.96,-0.01,0.04,-0.26,1.073
g,-0.00,0.00,-0.00, ,1.080
r,0.96,-0.01,0.04,-0.26,1.083
g,0.00,0.00,0.00, ,1.090
r,0.96,-0.01,0.04,-0.26,1.093
g,-0.00,0.00,-0.00, ,1.099
r,0.96,-0.01,0.04,-0.26,1.102
g,0.00,0.00,-0.00, ,1.110
r,0.96,-0.01,0.04,-0.26,1.112
g,0.00,0.00,-0.00, ,1.120
r,0.96,-0.01,0.04,-0.26,1.122
g,-0.00,0.00,0.00, ,1.130
r,0.96,-0.01,0.04,-0.26,1.133
g,-0.00,0.00,-0.00, ,1.140
r,0.96,-0.01,0.04,-0.26,1.143
g,-0.00,0.00,0.00, ,1.150
r,0.96,-0.01,0.04,-0.26,1.154
g,-0.00,0.00,0.00, ,1.161
r,0.96,-0.01,0.04,-0.26,1.163
g,0.00,0.00,-0.00, ,1.170
r,0.96,-0.01,0.04,-0.26,1.172
g,0.00,0.00,0.00, ,1.180
r,0.96,-0.01,0.04,-0.26,1.182
g,0.00,0.00,0.00, ,1.190
r,0.96,-0.01,0.04,-0.26,1.192
g,0.00,0.00,0.00, ,1.200
r,0.96,-0.01,0.04,-0.26,1.202
g,0.00,0.00,0.00, ,1.209
r,0.96,-0.01,0.04,-0.26,1.212
g,0.00,0.00,0.00, ,1.219
r,0.96,-0.01,0.04,-0.26,1.222
g,0.00,0.00,0.00, ,1.229
r,0.96,-0.01,0.04,-0.26,1.232
g,0.00,0.00,0.00, ,1.239
r,0.96,-0.01,0.04,-0.26,1.243
g,0.00,0.00,0.00, ,1.249
r,0.96,-0.01,0.04,-0.26,1.252
g,0.00,0.00,0.00, ,1.259
r,0.96,-0.01,0.04,-0.26,1.262
g,0.00,0.00,0.00, ,1.269
r,0.96,-0.01,0.04,-0.26,1.272
g,0.00,0.00,0.00, ,1.279
r,0.96,-0.01,0.04,-0.26,1.282
g,0.00,0.00,0.00, ,1.289
r,0.96,-0.01,0.04,-0.26,1.292
g,0.00,0.00,0.00, ,1.299
r,0.96,-0.01,0.04,-0.26,1.302
g,0.00,0.00,0.00, ,1.309
r,0.96,-0.01,0.04,-0.26,1.312
g,0.00,0.00,0.00, ,1.319
r,0.96,-0.01,0.04,-0.26,1.322
g,0.00,0.00,0.00, ,1.329
r,0.96,-0.01,0.04,-0.26,1.333
g,0.00,0.00,0.00, ,1.341
r,0.96,-0.01,0.04,-0.26,1.344
g,0.00,0.00,0.00, ,1.350
r,0.96,-0.01,0.04,-0.26,1.353
g,0.00,0.00,0.00, ,1.359
r,0.96,-0.01,0.04,-0.26,1.362
g,0.00,0.00,0.00, ,1.369
r,0.96,-0.01,0.04,-0.26,1.372
g,0.00,0.00,0.00, ,1.379
r,0.96,-0.01,0.04,-0.26,1.382
g,0.00,0.00,0.00, ,1.390
r,0.96,-0.01,0.04,-0.26,1.393
g,0.00,0.00,0.00, ,1.399
r,0.96,-0.01,0.04,-0.26,1.402
g,0.00,0.00,0.00, ,1.409
r,0.96,-0.01,0.04,-0.26,1.412
g,0.00,0.00,0.00, ,1.420
r,0.96,-0.01,0.04,-0.26,1.424
g,0.00,0.00,0.00, ,1.430
r,0.96,-0.01,0.04,-0.26,1.433
g,0.00,0.00,0.00, ,1.440
r,0.96,-0.01,0.04,-0.26,1.443
g,0.00,0.00,0.00, ,1.450
r,0.96,-0.01,0.04,-0.26,1.453
g,0.00,0.00,0.00, ,1.460
r,0.96,-0.01,0.04,-0.26,1.463
g,0.00,0.00,0.00, ,1.470
r,0.96,-0.01,0.04,-0.26,1.473
g,0.00,0.00,0.00, ,1.480
r,0.96,-0.01,0.04,-0.26,1.483
g,0.00,0.00,0.00, ,1.490
r,0.96,-0.01,0.04,-0.26,1.493
g,0.00,0.00,0.00, ,1.500
r,0.96,-0.01,0.04,-0.26,1.503
g,0.00,0.00,0.00, ,1.510
r,0.96,-0.01,0.04,-0.26,1.514
g,0.00,0.00,0.00, ,1.520
r,0.96,-0.01,0.04,-0.26,1.523
g,0.00,0.00,0.00, ,1.530
r,0.96,-0.01,0.04,-0.26,1.533
g,0.00,0.00,0.00, ,1.540
r,0.96,-0.01,0.04,-0.26,1.542
g,0.00,0.00,0.00, ,1.550
r,0.96,-0.01,0.04,-0.26,1.552
g,0.00,0.00,0.00, ,1.560
r,0.96,-0.01,0.04,-0.26,1.562
g,0.00,0.00,0.00, ,1.570
r,0.96,-0.01,0.04,-0.26,1.572
g,0.00,0.00,0.00, ,1.581
r,0.96,-0.01,0.04,-0.26,1.583
g,0.00,0.00,0.00, ,1.590
r,0.96,-0.01,0.04,-0.26,1.592
g,0.00,0.00,0.00, ,1.601
r,0.96,-0.01,0.04,-0.26,1.604
g,0.00,0.00,0.00, ,1.610
r,0.96,-0.01,0.04,-0.26,1.612
g,0.00,0.00,0.00, ,1.619
r,0.96,-0.01,0.04,-0.26,1.622
g,0.00,0.00,0.00, ,1.629
r,0.96,-0.01,0.04,-0.26,1.632
g,0.00,0.00,0.00, ,1.639
r,0.96,-0.01,0.04,-0.26,1.642
g,0.00,0.00,0.00, ,1.649
r,0.96,-0.01,0.04,-0.26,1.652
g,0.00,0.00,0.00, ,1.660
r,0.96,-0.01,0.04,-0.26,1.663
g,0.00,0.00,0.00, ,1.669
r,0.96,-0.01,0.04,-0.26,1.672
g,0.00,0.00,0.00, ,1.680
r,0.96,-0.01,0.04,-0.26,1.683
g,0.00,0.00,0.00, ,1.690
r,0.96,-0.01,0.04,-0.26,1.694
g,0.00,0.00,0.00, ,1.700
r,0.96,-0.01,0.04,-0.26,1.703
g,0.00,0.00,0.00, ,1.709
r,0.96,-0.01,0.04,-0.26,1.712
g,0.00,0.00,0.00, ,1.720
r,0.96,-0.01,0.04,-0.26,1.723
g,0.00,0.00,0.00, ,1.730
r,0.96,-0.01,0.04,-0.26,1.733
g,0.00,0.00,0.00, ,1.739
r,0.96,-0.01,0.04,-0.26,1.742
g,0.00,0.00,0.00, ,1.750
r,0.96,-0.01,0.04,-0.26,1.753
g,0.00,0.00,0.00, ,1.760
r,0.96,-0.01,0.04,-0.26,1.763
g,0.00,0.00,0.00, ,1.770
r,0.96,-0.01,0.04,-0.26,1.773
g,0.00,0.00,0.00, ,1.780
r,0.96,-0.01,0.04,-0.26,1.784
g,0.00,0.00,0.00, ,1.790
r,0.96,-0.01,0.04,-0.26,1.793
g,0.00,0.00,0.00, ,1.800
r,0.96,-0.01,0.04,-0.26,1.803
g,0.00,0.00,0.00, ,1.810
r,0.96,-0.01,0.04,-0.26,1.813
g,0.00,0.00,0.00, ,1.820
r,0.96,-0.01,0.04,-0.26,1.823
g,0.00,0.00,0.00, ,1.830
r,0.96,-0.01,0.04,-0.26,1.833
g,0.00,0.00,0.00, ,1.840
r,0.96,-0.01,0.04,-0.26,1.843
g,0.00,0.00,0.00, ,1.851
r,0.96,-0.01,0.04,-0.26,1.854
g,0.00,0.00,0.00, ,1.860
r,0.96,-0.01,0.04,-0.26,1.863
g,0.00,0.00,0.00, ,1.870
r,0.96,-0.01,0.04,-0.26,1.874
g,0.00,0.00,0.00, ,1.881
r,0.96,-0.01,0.04,-0.26,1.884
g,0.00,0.00,0.00, ,1.890
r,0.96,-0.01,0.04,-0.26,1.893
g,0.00,0.00,0.00, ,1.900
r,0.96,-0.01,0.04,-0.26,1.903
g,0.00,0.00,0.00, ,1.910
r,0.96,-0.01,0.04,-0.26,1.913
g,0.00,0.00,0.00, ,1.921
r,0.96,-0.01,0.04,-0.26,1.923
g,0.00,0.00,0.00, ,1.930
r,0.96,-0.01,0.04,-0.26,1.932
g,0.00,0.00,0.00, ,1.940
r,0.96,-0.01,0.04,-0.26,1.942
g,0.00,0.00,0.00, ,1.950
r,0.96,-0.01,0.04,-0.26,1.952
g,0.00,0.00,0.00, ,1.961
r,0.96,-0.01,0.04,-0.26,1.964
g,0.00,0.00,0.00, ,1.971
r,0.96,-0.01,0.04,-0.26,1.973
g,0.00,0.00,0.00, ,1.981
r,0.96,-0.01,0.04,-0.26,1.983
g,0.00,0.00,0.00, ,1.991
r,0.96,-0.01,0.04,-0.26,1.993
g,0.00,0.00,0.00, ,2.000
r,0.96,-0.01,0.04,-0.26,2.003
g,0.00,0.00,0.00, ,2.010
r,0.96,-0.01,0.04,-0.26,2.013
g,0.00,0.00,0.00, ,2.020
r,0.96,-0.01,0.04,-0.26,2.023
g,0.00,0.00,0.00, ,2.030
r,0.96,-0.01,0.04,-0.26,2.033
g,0.00,0.00,0.00, ,2.040
r,0.96,-0.01,0.04,-0.26,2.043
g,0.00,0.00,0.00, ,2.050
r,0.96,-0.01,0.04,-0.26,2.054
g,0.00,0.00,0.00, ,2.060
r,0.96,-0.01,0.04,-0.26,2.063
g,0.00,0.00,0.00, ,2.070
r,0.96,-0.01,0.04,-0.26,2.073
g,0.00,0.00,0.00, ,2.080
r,0.96,-0.01,0.04,-0.26,2.083
g,0.00,0.00,0.00, ,2.090
r,0.96,-0.01,0.04,-0.26,2.093
g,0.00,0.00,0.00, ,2.101
r,0.96,-0.01,0.04,-0.26,2.104
g,0.00,0.00,0.00, ,2.110
r,0.96,-0.01,0.04,-0.26,2.113
g,0.00,0.00,0.00, ,2.120
r,0.96,-0.01,0.04,-0.26,2.123
g,0.00,0.00,0.00, ,2.130
r,0.96,-0.01,0.04,-0.26,2.133
g,0.00,0.00,0.00, ,2.140
r,0.96,-0.01,0.04,-0.26,2.144
g,0.00,0.00,0.00, ,2.150
r,0.96,-0.01,0.04,-0.26,2.153
g,0.00,0.00,0.00, ,2.160
r,0.96,-0.01,0.04,-0.26,2.163
g,0.00,0.00,0.00, ,2.170
r,0.96,-0.01,0.04,-0.26,2.173
g,0.00,0.00,0.00, ,2.180
r,0.96,-0.01,0.04,-0.26,2.183
g,0.00,0.00,0.00, ,2.190
r,0.96,-0.01,0.04,-0.26,2.193
g,0.00,0.00,0.00, ,2.200
r,0.96,-0.01,0.04,-0.26,2.203
g,0.00,0.00,0.00, ,2.210
r,0.96,-0.01,0.04,-0.26,2.213
g,0.00,0.00,0.00, ,2.221
r,0.96,-0.01,0.04,-0.26,2.224
g,0.00,0.00,0.00, ,2.230
r,0.96,-0.01,0.04,-0.26,2.234
g,0.00,0.00,0.00, ,2.240
r,0.96,-0.01,0.04,-0.26,2.243
g,0.00,0.00,0.00, ,2.250
r,0.96,-0.01,0.04,-0.26,2.253
g,0.00,0.00,0.00, ,2.260
r,0.96,-0.01,0.04,-0.26,2.263
g,0.00,0.00,0.00, ,2.270
r,0.96,-0.01,0.04,-0.26,2.273
g,0.00,0.00,0.00, ,2.280
r,0.96,-0.01,0.04,-0.26,2.283
g,0.00,0.00,0.00, ,2.290
r,0.96,-0.01,0.04,-0.26,2.293
g,0.00,0.00,0.00, ,2.300
r,0.96,-0.01,0.04,-0.26,2.303
g,0.00,0.00,0.00, ,2.310
r,0.96,-0.01,0.04,-0.26,2.313
g,0.00,0.00,0.00, ,2.320
r,0.96,-0.01,0.04,-0.26,2.324
g,0.00,0.00,0.00, ,2.330
r,0.96,-0.01,0.04,-0.26,2.333
g,0.00,0.00,0.00, ,2.340
r,0.96,-0.01,0.04,-0.26,2.343
g,0.00,0.00,0.00, ,2.351
r,0.96,-0.01,0.04,-0.26,2.354
g,0.00,0.00,0.00, ,2.360
r,0.96,-0.01,0.04,-0.26,2.363
g,0.00,0.00,0.00, ,2.370
r,0.96,-0.01,0.04,-0.26,2.373
g,0.00,0.00,0.00, ,2.380
r,0.96,-0.01,0.04,-0.26,2.383
g,0.00,0.00,0.00, ,2.390
r,0.96,-0.01,0.04,-0.26,2.393
g,0.00,0.00,0.00, ,2.400
r,0.96,-0.01,0.04,-0.26,2.403
g,0.00,0.00,0.00, ,2.411
r,0.96,-0.01,0.04,-0.26,2.415
g,0.00,0.00,0.00, ,2.420
r,0.96,-0.01,0.04,-0.26,2.423
g,0.00,0.00,0.00, ,2.430
r,0.96,-0.01,0.04,-0.26,2.433
g,0.00,0.00,0.00, ,2.440
r,0.96,-0.01,0.04,-0.26,2.443
g,0.00,0.00,0.00, ,2.450
r,0.96,-0.01,0.04,-0.26,2.453
g,0.00,0.00,0.00, ,2.460
r,0.96,-0.01,0.04,-0.26,2.463
g,0.00,0.00,0.00, ,2.470
r,0.96,-0.01,0.04,-0.26,2.473
g,0.00,0.00,0.00, ,2.481
r,0.96,-0.01,0.04,-0.26,2.484
g,0.00,0.00,0.00, ,2.491
r,0.96,-0.01,0.04,-0.26,2.494
g,0.00,0.00,0.00, ,2.501
r,0.96,-0.01,0.04,-0.26,2.505
g,0.00,0.00,0.00, ,2.511
r,0.96,-0.01,0.04,-0.26,2.514
g,0.00,0.00,0.00, ,2.521
r,0.96,-0.01,0.04,-0.26,2.524
g,0.00,0.00,0.00, ,2.531
r,0.96,-0.01,0.04,-0.26,2.534
g,0.00,0.00,0.00, ,2.541
r,0.96,-0.01,0.04,-0.26,2.544
g,0.00,0.00,0.00, ,2.551
r,0.96,-0.01,0.04,-0.26,2.554
g,0.00,0.00,0.00, ,2.561
r,0.96,-0.01,0.04,-0.26,2.564
g,0.00,0.00,0.00, ,2.571
r,0.96,-0.01,0.04,-0.26,2.574
g,0.00,0.00,0.00, ,2.581
r,0.96,-0.01,0.04,-0.26,2.584
g,0.00,0.00,0.00, ,2.591
r,0.96,-0.01,0.04,-0.26,2.594
g,0.00,0.00,0.00, ,2.602
r,0.96,-0.01,0.04,-0.26,2.605
g,0.00,0.00,0.00, ,2.611
r,0.96,-0.01,0.04,-0.26,2.614
g,0.00,0.00,0.00, ,2.621
r,0.96,-0.01,0.04,-0.26,2.624
g,0.00,0.00,0.00, ,2.631
r,0.96,-0.01,0.04,-0.26,2.634
g,0.00,0.00,0.00, ,2.641
r,0.96,-0.01,0.04,-0.26,2.644
g,0.00,0.00,0.00, ,2.650
r,0.96,-0.01,0.04,-0.26,2.653
g,0.00,0.00,0.00, ,2.661
r,0.96,-0.01,0.04,-0.26,2.664
g,0.00,0.00,0.00, ,2.671
r,0.96,-0.01,0.04,-0.26,2.674
g,0.00,0.00,0.00, ,2.681
r,0.96,-0.01,0.04,-0.26,2.684
g,0.00,0.00,0.00, ,2.691
r,0.96,-0.01,0.04,-0.26,2.694
g,0.00,0.00,0.00, ,2.701
r,0.96,-0.01,0.04,-0.26,2.704
g,0.00,0.00,0.00, ,2.711
r,0.96,-0.01,0.04,-0.26,2.714
g,0.00,0.00,0.00, ,2.721
r,0.96,-0.01,0.04,-0.26,2.723
g,0.00,0.00,0.00, ,2.731
r,0.96,-0.01,0.04,-0.26,2.733
g,0.00,0.00,0.00, ,2.741
r,0.96,-0.01,0.04,-0.26,2.743
g,0.00,0.00,0.00, ,2.751
r,0.96,-0.01,0.04,-0.26,2.753
g,0.00,0.00,0.00, ,2.761
r,0.96,-0.01,0.04,-0.26,2.763
g,0.00,0.00,0.00, ,2.771
r,0.96,-0.01,0.04,-0.26,2.773
g,0.00,0.00,0.00, ,2.781
r,0.96,-0.01,0.04,-0.26,2.783
g,0.00,0.00,0.00, ,2.791
r,0.96,-0.01,0.04,-0.26,2.793
g,0.00,0.00,0.00, ,2.801
r,0.96,-0.01,0.04,-0.26,2.803
g,0.00,0.00,0.00, ,2.811
r,0.96,-0.01,0.04,-0.26,2.813
g,0.00,0.00,0.00, ,2.821
r,0.96,-0.01,0.04,-0.26,2.823
g,0.00,0.00,0.00, ,2.831
r,0.96,-0.01,0.04,-0.26,2.833
g,0.00,0.00,0.00, ,2.842
r,0.96,-0.01,0.04,-0.26,2.844
g,0.00,0.00,0.00, ,2.851
r,0.96,-0.01,0.04,-0.26,2.854
g,0.00,0.00,0.00, ,2.861
r,0.96,-0.01,0.04,-0.26,2.863
g,0.00,0.00,0.00, ,2.871
r,0.96,-0.01,0.04,-0.26,2.873
g,0.00,0.00,0.00, ,2.880
r,0.96,-0.01,0.04,-0.26,2.883
g,0.00,0.00,0.00, ,2.890
r,0.96,-0.01,0.04,-0.26,2.893
g,0.00,0.00,0.00, ,2.901
r,0.96,-0.01,0.04,-0.26,2.904
g,0.00,0.00,0.00, ,2.911
r,0.96,-0.01,0.04,-0.26,2.914
g,0.00,0.00,0.00, ,2.921
r,0.96,-0.01,0.04,-0.26,2.924
g,0.00,0.00,0.00, ,2.930
r,0.96,-0.01,0.04,-0.26,2.933
g,0.00,0.00,0.00, ,2.941
r,0.96,-0.01,0.04,-0.26,2.944
g,0.00,0.00,0.00, ,2.950
r,0.96,-0.01,0.04,-0.26,2.953
g,0.00,0.00,0.00, ,2.961
r,0.96,-0.01,0.04,-0.26,2.964
g,0.00,0.00,0.00, ,2.970
r,0.96,-0.01,0.04,-0.26,2.973
g,0.00,0.00,0.00, ,2.981
r,0.96,-0.01,0.04,-0.26,2.984
g,0.00,0.00,0.00, ,2.990
r,0.96,-0.01,0.04,-0.26,2.993
g,0.00,0.00,0.00, ,3.000
r,0.96,-0.01,0.04,-0.26,3.003
g,0.00,0.00,0.00, ,3.011
r,0.96,-0.01,0.04,-0.26,3.014
g,0.00,0.00,0.00, ,3.021
r,0.96,-0.01,0.04,-0.26,3.024
g,0.00,0.00,0.00, ,3.031
r,0.96,-0.01,0.04,-0.26,3.034
g,0.00,0.00,0.00, ,3.041
r,0.96,-0.01,0.04,-0.26,3.044
g,0.00,0.00,0.00, ,3.051
r,0.96,-0.01,0.04,-0.26,3.054
g,0.00,0.00,0.00, ,3.061
r,0.96,-0.01,0.04,-0.26,3.064
g,0.00,0.00,0.00, ,3.071
r,0.96,-0.01,0.04,-0.26,3.074
g,0.00,0.00,0.00, ,3.081
r,0.96,-0.01,0.04,-0.26,3.084
g,0.00,0.00,0.00, ,3.091
r,0.96,-0.01,0.04,-0.26,3.094
g,0.00,0.00,0.00, ,3.102
r,0.96,-0.01,0.04,-0.26,3.105
g,0.00,0.00,0.00, ,3.111
r,0.96,-0.01,0.04,-0.26,3.114
g,0.00,0.00,0.00, ,3.121
r,0.96,-0.01,0.04,-0.26,3.124
g,0.00,0.00,0.00, ,3.131
r,0.96,-0.01,0.04,-0.26,3.134
g,0.00,0.00,0.00, ,3.141
r,0.96,-0.01,0.04,-0.26,3.144
g,0.00,0.00,0.00, ,3.151
r,0.96,-0.01,0.04,-0.26,3.154
g,0.00,0.00,0.00, ,3.161
r,0.96,-0.01,0.04,-0.26,3.164
g,0.00,0.00,0.00, ,3.171
r,0.96,-0.01,0.04,-0.26,3.174
g,0.00,0.00,0.00, ,3.181
r,0.96,-0.01,0.04,-0.26,3.184
g,0.00,0.00,0.00, ,3.191
r,0.96,-0.01,0.04,-0.26,3.194
g,0.00,0.00,0.00, ,3.201
r,0.96,-0.01,0.04,-0.26,3.204
g,0.00,0.00,0.00, ,3.211
r,0.96,-0.01,0.04,-0.26,3.214
g,0.00,0.00,0.00, ,3.221
r,0.96,-0.01,0.04,-0.26,3.224
g,0.00,0.00,0.00, ,3.231
r,0.96,-0.01,0.04,-0.26,3.234
g,0.00,0.00,0.00, ,3.241
r,0.96,-0.01,0.04,-0.26,3.244
